date, pm25, pm10, o3, no2, so2, co
2022/7/7, 26, 15, 24, 4, 1, 1
2022/7/8, 27, 18, 29, 5, 1, 1
2022/7/9, 34, 20, 40, 4, 1, 1
2022/7/10, 39, 15, 35, 3, , 1
2022/7/11, 21, 13, 29, 3, , 1
2022/7/12, 20, 12, 29, 4, 1, 1
2022/7/13, 19, 13, 20, 4, , 
2022/7/14, 19, 19, 20, 7, 1, 1
2022/7/15, 34, 16, 18, 4, , 1
2022/7/16, 20, 16, 18, 3, , 1
2022/7/17, 22, 17, 19, 3, , 1
2022/7/18, 23, 18, 18, 3, , 1
2022/7/19, 28, 16, 21, 4, 1, 1
2022/7/20, 24, 16, 21, 4, , 1
2022/7/21, 17, 14, 21, 3, 1, 1
2022/7/22, 19, 15, 29, 3, , 1
2022/7/23, 28, 12, 19, 3, 1, 
2022/7/24, 23, 13, 22, 2, , 1
2022/7/25, 23, 16, 32, 4, 1, 1
2022/7/26, 29, 15, 23, 3, , 1
2022/7/27, 29, 15, 25, 4, 1, 1
2022/7/28, 28, 17, 25, 4, , 1
2022/7/29, 32, 24, 45, 5, 2, 1
2022/7/30, 52, 22, 23, 5, , 1
2022/7/31, 52, 17, 46, 3, , 1
2022/8/1, 38, 21, 36, 6, , 1
2022/8/2, 47, 17, 21, 6, , 1
2022/8/3, 39, 17, 39, 5, 1, 1
2022/8/4, 28, 13, 35, 4, , 1
2022/8/5, 23, 14, 32, 4, , 1
2022/8/6, 28, 15, 32, 4, , 1
2022/8/7, 31, 17, 38, 4, 1, 1
2022/8/8, 35, 19, 51, 5, 1, 1
2022/8/9, 39, 25, 48, 6, , 2
2022/8/10, 57, 23, 43, 5, 1, 1
2022/8/11, 49, 16, 30, 4, 1, 1
2022/8/12, 31, 15, 25, 4, , 1
2022/8/13, 30, 15, 25, 3, , 1
2022/8/14, 23, 13, 23, 2, , 1
2022/8/15, 19, 18, 30, 5, , 1
2022/8/16, 38, 18, 32, 4, , 1
2022/8/17, 34, 16, 28, 4, 1, 1
2022/8/18, 30, 14, 22, 5, , 1
2022/8/19, 23, 18, 27, 5, 1, 1
2022/8/20, 31, 20, 27, 3, 1, 1
2022/8/21, 51, 15, 24, 2, , 1
2022/8/22, 30, 17, 30, 3, , 1
2022/8/23, 24, 19, 26, 3, , 1
2022/8/24, 32, 24, 37, 5, 1, 1
2022/8/25, 52, 15, 29, 4, , 1
2022/8/26, 24, 13, 25, 4, , 1
2022/8/27, 20, 18, 34, 4, , 1
2022/8/28, 36, 15, 38, 4, 1, 1
2022/8/29, 36, 14, 40, 4, , 1
2022/8/30, 36, 19, 41, 5, , 2
2022/8/31, 42, 19, 38, 5, , 2
2022/9/1, 45, 36, 46, 5, , 2
2022/9/2, 53, 27, 43, 4, , 1
2022/9/3, 51, 15, 33, 2, , 1
2022/9/4, 31, 18, 51, 5, , 2
2022/9/5, 43, 26, 50, 4, , 2
2022/9/6, 57, 19, 45, 4, , 2
2022/9/7, 49, 26, 42, 8, , 3
2022/9/8, 52, 23, 44, 6, , 2
2022/9/9, 40, 42, 85, 5, 1, 2
2022/9/10, 68, 47, 60, 5, 1, 3
2022/9/11, 78, 27, 33, 5, 1, 1
2022/9/12, 48, 18, 34, 4, , 1
2022/9/13, 29, 24, 47, 6, , 2
2022/9/14, 49, 35, 63, 8, 1, 2
2022/9/15, 69, 40, 87, 7, 1, 3
2022/9/16, 79, 39, 66, 5, 1, 3
2022/9/17, 81, 34, 60, 6, 1, 2
2022/9/18, 69, 31, 63, 5, 1, 2
2022/9/19, 65, 34, 65, 5, , 2
2022/9/20, 75, 39, 64, 6, , 3
2022/9/21, 79, 46, 58, 9, 2, 2
2022/9/22, 63, 42, 66, 7, 2, 2
2022/9/23, 62, 47, 72, 10, 2, 2
2022/9/24, 61, 37, 65, 8, 1, 2
2022/9/25, 56, 35, 47, 6, , 2
2022/9/26, 57, 36, 51, 7, 1, 2
2022/9/27, 55, 29, 40, 7, , 1
2022/9/28, 43, 32, 45, 8, 1, 2
2022/9/29, 58, 29, 34, 6, 1, 1
2022/9/30, 54, 29, 35, 5, 1, 1
2022/10/1, 54, 31, 50, 6, , 1
2022/4/2, 66, 15, 33, 8, 1, 2
2022/4/3, 43, 14, 33, 8, 1, 2
2022/4/4, 42, 29, 44, 7, 1, 2
2022/4/5, 54, 38, 47, 7, 2, 2
2022/4/6, 69, 47, 57, 9, 1, 2
2022/4/7, 92, 49, 46, 9, 2, 2
2022/4/8, 93, 43, 55, 10, 2, 2
2022/4/9, 83, 49, 64, 9, 1, 2
2022/4/10, 90, 44, 53, 7, 1, 2
2022/4/11, 91, 36, 60, 8, 1, 2
2022/4/12, 76, 32, 40, 10, 2, 2
2022/4/13, 70, 27, 38, 8, , 1
2022/4/14, 58, 32, 40, 7, 1, 2
2022/4/15, 60, 30, 51, 8, 1, 2
2022/4/16, 59, 33, 55, 9, 3, 2
2022/4/17, 64, 38, 51, 8, 3, 3
2022/4/18, 83, 45, 54, 9, 3, 3
2022/4/19, 92, 40, 31, 12, 2, 4
2022/4/20, 98, 39, 57, 11, 2, 3
2022/4/21, 97, 39, 47, 8, 1, 3
2022/4/22, 85, 30, 41, 9, 1, 2
2022/4/23, 65, 18, 12, 8, , 2
2022/4/24, 39, 17, 21, 5, , 1
2022/4/25, 45, 21, 21, 7, , 1
2022/4/26, 41, 21, 23, 5, , 1
2022/4/27, 39, 24, 26, 6, , 1
2022/4/28, 54, 38, 38, 8, , 2
2022/4/29, 77, 26, 28, 6, , 1
2022/4/30, 54, 36, 48, 7, 1, 2
2022/5/1, 65, 27, 42, 7, 2, 2
2022/5/2, 59, 12, 31, 8, , 2
2022/5/3, 42, 20, 33, 9, , 2
2022/5/4, 58, 29, 54, 7, 1, 2
2022/5/5, 53, 33, 46, 7, 1, 2
2022/5/6, 49, 35, 59, 8, , 2
2022/5/7, 64, 38, 51, 7, 1, 2
2022/5/8, 65, 37, 47, 7, 1, 2
2022/5/9, 63, 32, 33, 7, 1, 2
2022/5/10, 66, 35, 46, 9, , 2
2022/5/11, 65, 25, 34, 8, , 2
2022/5/12, 48, 24, 18, 10, , 2
2022/5/13, 38, 21, 19, 8, , 2
2022/5/14, 27, 14, 13, 4, 1, 1
2022/5/15, 18, 14, 32, 5, , 2
2022/5/16, 29, 8, 31, 8, , 2
2022/5/17, 14, 18, 36, 10, , 2
2022/5/18, 37, 32, 47, 8, 1, 2
2022/5/19, 55, 48, 62, 7, 2, 3
2022/5/20, 77, 33, 45, 6, , 2
2022/5/21, 60, 43, 61, 7, 1, 2
2022/5/22, 70, 36, 46, 7, 3, 2
2022/5/23, 65, 36, 44, 7, 1, 2
2022/5/24, 65, 25, 15, 9, 1, 2
2022/5/25, 42, 17, 20, 8, , 1
2022/5/26, 29, 14, 18, 4, , 1
2022/5/27, 13, 13, 22, 4, , 1
2022/5/28, 22, 17, 20, 4, , 1
2022/5/29, 16, 19, 21, 4, 1, 1
2022/5/30, 21, 16, 19, 5, , 1
2022/5/31, 20, 18, 25, 5, , 1
2022/6/1, 26, 18, 27, 4, , 1
2022/6/2, 19, 14, 18, 3, , 1
2022/6/3, 24, 12, 17, 3, , 1
2022/6/4, 11, 12, 16, 3, 1, 1
2022/6/5, 16, 16, 16, 3, , 
2022/6/6, 16, 18, 20, 3, , 1
2022/6/7, 22, 14, 16, 4, , 1
2022/6/8, 14, 18, 16, 5, , 1
2022/6/9, 15, 20, 25, 6, 1, 2
2022/6/10, 22, 20, 16, 7, 1, 2
2022/6/11, 24, 14, 17, 2, 1, 1
2022/6/12, 14, 10, 22, 3, , 1
2022/6/13, 16, 15, 20, 4, , 1
2022/6/14, 15, 14, 21, 4, , 1
2022/6/15, 16, 15, 20, 4, , 1
2022/6/16, 14, 15, 21, 3, , 1
2022/6/17, 16, 13, 21, 4, , 1
2022/6/18, 12, 13, 21, 3, , 1
2022/6/19, 17, 20, 24, 3, 2, 1
2022/6/20, 47, 19, 20, 3, , 1
2022/6/21, 45, 21, 23, 5, , 1
2022/6/22, 38, 21, 30, 5, 1, 1
2022/6/23, 31, 17, 28, 3, , 1
2022/6/24, 24, 17, 26, 5, , 1
2022/6/25, 18, 16, 20, 4, , 1
2022/6/26, 16, 10, 18, 2, , 
2022/6/27, 11, 13, 25, 3, , 1
2022/6/28, 11, 19, 42, 6, 1, 1
2022/6/29, 31, 18, 32, 7, , 1
2022/6/30, 32, 20, 46, 6, 1, 1
2022/7/1, 33, 18, 36, 5, , 1
2022/1/4, 92, 48, 41, 19, 2, 4
2022/1/5, 101, 53, 31, 17, 1, 4
2022/1/6, 112, 34, 29, 13, 1, 3
2022/1/7, 66, 22, 25, 12, , 2
2022/1/8, 56, 32, 35, 11, , 2
2022/1/9, 64, 32, 41, 9, 1, 2
2022/1/10, 70, 33, 36, 11, 1, 3
2022/1/11, 69, 39, 35, 11, 1, 4
2022/1/12, 77, 55, 21, 18, 2, 5
2022/1/13, 121, 46, 41, 18, 2, 4
2022/1/14, 85, 53, 42, 14, 2, 4
2022/1/15, 112, 43, 44, 16, 2, 3
2022/1/16, 81, 51, 49, 14, 2, 4
2022/1/17, 106, 37, 32, 11, 2, 4
2022/1/18, 74, 26, 27, 12, 1, 3
2022/1/19, 62, 35, 34, 13, 2, 3
2022/1/20, 70, 35, 40, 14, 1, 3
2022/1/21, 70, 26, 26, 14, 1, 3
2022/1/22, 58, 23, 25, 12, 1, 2
2022/1/23, 57, 34, 24, 11, , 3
2022/1/24, 89, 38, 13, 13, , 3
2022/1/25, 84, 36, 38, 12, 2, 3
2022/1/26, 72, 49, 40, 13, 1, 4
2022/1/27, 99, 49, 42, 8, 1, 3
2022/1/28, 101, 37, 25, 11, , 4
2022/1/29, 76, 20, 22, 10, , 3
2022/1/30, 56, 14, 27, 6, 1, 2
2022/1/31, 37, 28, 37, 7, 1, 3
2022/2/1, 58, 34, 26, 11, 3, 3
2022/2/2, 75, 18, 33, 6, 1, 2
2022/2/3, 57, 17, 28, 7, , 3
2022/2/4, 49, 16, 37, 5, 1, 2
2022/2/5, 42, 24, 38, 6, 2, 2
2022/2/6, 55, 31, 41, 8, 2, 2
2022/2/7, 68, 30, 37, 11, 1, 3
2022/2/8, 63, 21, 29, 9, 1, 2
2022/2/9, 44, 31, 43, 12, 2, 3
2022/2/10, 68, 40, 34, 10, 2, 3
2022/2/11, 86, 49, 35, 11, 1, 4
2022/2/12, 108, 40, 39, 9, , 3
2022/2/13, 92, 42, 36, 9, 2, 3
2022/2/14, 82, 20, 31, 9, 1, 3
2022/2/15, 46, 51, 42, 13, 2, 4
2022/2/16, 95, 51, 46, 9, 1, 3
2022/2/17, 94, 41, 31, 12, 1, 4
2022/2/18, 81, 24, 33, 9, 1, 2
2022/2/19, 67, 20, 26, 8, , 2
2022/2/20, 58, 8, 30, 6, , 2
2022/2/21, 33, 15, 24, 13, , 2
2022/2/22, 53, 21, 20, 15, 1, 3
2022/2/23, 68, 9, 30, 9, , 2
2022/2/24, 36, 19, 31, 10, 1, 2
2022/2/25, 43, 25, 42, 10, 1, 2
2022/2/26, 58, 46, 42, 9, 1, 3
2022/2/27, 97, 48, 45, 10, 1, 3
2022/2/28, 111, 45, 57, 10, 1, 3
2022/3/1, 97, 37, 51, 10, 2, 3
2022/3/2, 81, 53, 52, 10, 1, 3
2022/3/3, 112, 65, 66, 10, 1, 5
2022/3/4, 143, 60, 48, 11, 1, 4
2022/3/5, 122, 48, 47, 13, 2, 4
2022/3/6, 110, 54, 54, 8, 1, 3
2022/3/7, 93, 30, 34, 8, , 2
2022/3/8, 51, 28, 50, 11, 2, 2
2022/3/9, 50, 41, 60, 14, 2, 3
2022/3/10, 66, 44, 53, 11, 1, 2
2022/3/11, 72, 39, 47, 13, 1, 2
2022/3/12, 72, 48, 70, 13, 2, 3
2022/3/13, 98, 38, 47, 9, 1, 2
2022/3/14, 89, 39, 44, 11, 1, 2
2022/3/15, 78, 50, 49, 14, 2, 3
2022/3/16, 101, 64, 57, 8, , 3
2022/3/17, 131, 41, 48, 9, 1, 2
2022/3/18, 91, 39, 45, 11, 1, 3
2022/3/19, 85, 46, 62, 12, 2, 5
2022/3/20, 95, 50, 60, 7, 2, 3
2022/3/21, 101, 54, 51, 9, 1, 4
2022/3/22, 122, 38, 33, 10, 2, 3
2022/3/23, 81, 19, 23, 13, , 3
2022/3/24, 59, 25, 17, 15, 1, 3
2022/3/25, 78, 39, 35, 11, 1, 3
2022/3/26, 77, 22, 20, 6, 1, 1
2022/3/27, 53, 22, 34, 8, 2, 3
2022/3/28, 60, 16, 27, 12, 1, 2
2022/3/29, 55, 36, 47, 12, , 3
2022/3/30, 77, 54, 48, 11, , 3
2022/3/31, 98, 53, 61, 9, , 3
2022/4/1, 114, 38, 42, 9, 1, 2
2021/10/2, 70, 39, 73, 6, 1, 3
2021/10/3, 78, , 57, 6, , 2
2021/10/4, 70, 32, 43, 6, 1, 2
2021/10/5, 59, 37, 44, 6, , 2
2021/10/6, 65, 38, 71, 6, , 2
2021/10/7, 71, 37, 36, 6, , 2
2021/10/8, 66, 30, 42, 6, , 2
2021/10/9, 61, 30, 43, 5, , 1
2021/10/10, 58, 37, 57, 6, 1, 2
2021/10/11, 73, , 34, 7, , 2
2021/10/12, 52, , 13, 11, , 2
2021/10/13, 54, 10, 11, 8, , 2
2021/10/14, 34, 15, 15, 7, , 2
2021/10/15, 45, 24, 32, 7, , 2
2021/10/16, 53, 21, 40, 6, 1, 1
2021/10/17, 45, 27, 39, 5, 1, 1
2021/10/18, 38, 26, 52, 11, 2, 2
2021/10/19, 46, 33, 57, 11, 3, 2
2021/10/20, 54, 35, 70, 10, 2, 3
2021/10/21, 66, 36, 44, 10, 2, 3
2021/10/22, 60, 17, 31, 10, 1, 2
2021/10/23, 35, 32, 65, 11, 2, 3
2021/10/24, 62, 37, 49, 10, 3, 3
2021/10/25, 64, 30, 47, 9, 1, 2
2021/10/26, 48, 39, 72, 12, 2, 3
2021/10/27, 66, 41, 56, 11, 2, 2
2021/10/28, 58, 43, 60, 12, 2, 2
2021/10/29, 69, 42, 60, 11, 2, 2
2021/10/30, 65, 43, 55, 11, 2, 2
2021/10/31, 67, 35, 53, 7, 2, 2
2021/11/1, 62, 46, 54, 12, 2, 3
2021/11/2, 68, 42, 66, 11, 2, 2
2021/11/3, 68, 50, 76, 12, 2, 3
2021/11/4, 83, 42, 44, 11, 1, 3
2021/11/5, 72, 48, 47, 11, 2, 3
2021/11/6, 102, 30, 34, 8, 1, 3
2021/11/7, 64, 44, 54, 10, 2, 3
2021/11/8, 80, 58, 31, 12, 1, 3
2021/11/9, 62, 48, 44, 11, 2, 2
2021/11/10, 63, 39, 38, 15, 3, 2
2021/11/11, 56, 38, 52, 16, 2, 3
2021/11/12, 61, 43, 44, 17, 3, 3
2021/11/13, 72, 25, 40, 11, 2, 2
2021/11/14, 59, 25, 47, 9, 1, 2
2021/11/15, 51, 38, 46, 15, 2, 3
2021/11/16, 70, 45, 46, 11, 1, 3
2021/11/17, 74, 42, 52, 11, 1, 3
2021/11/18, 73, 33, 44, 8, , 2
2021/11/19, 49, 35, 40, 12, 1, 2
2021/11/20, 56, 45, 52, 12, 1, 3
2021/11/21, 73, 48, 48, 9, 3, 2
2021/11/22, 77, 67, 34, 11, 1, 4
2021/11/23, 78, 32, 26, 12, 1, 3
2021/11/24, 51, 39, 44, 13, 2, 3
2021/11/25, 62, 45, 19, 22, 3, 4
2021/11/26, 71, 30, 27, 13, 1, 2
2021/11/27, 61, 34, 42, 11, 1, 2
2021/11/28, 61, 52, 37, 14, 3, 4
2021/11/29, 95, 39, 31, 12, 2, 3
2021/11/30, 70, 46, 34, 8, , 2
2021/12/1, 59, 62, 33, 10, 1, 3
2021/12/2, 79, 46, 38, 14, 2, 3
2021/12/3, 66, 42, 43, 15, 1, 2
2021/12/4, 65, 47, 53, 17, 3, 3
2021/12/5, 78, 41, 53, 10, 2, 3
2021/12/6, 72, 32, 35, 11, 2, 2
2021/12/7, 53, 40, 43, 15, 2, 3
2021/12/8, 64, 44, 53, 14, 3, 2
2021/12/9, 64, 50, 52, 14, 2, 3
2021/12/10, 74, 40, 53, 13, 1, 4
2021/12/11, 74, 45, 47, 10, 2, 3
2021/12/12, 79, 46, 41, 9, 1, 3
2021/12/13, 80, 37, 40, 9, 1, 3
2021/12/14, 57, 45, 56, 14, 2, 3
2021/12/15, 75, 55, 60, 14, 1, 3
2021/12/16, 91, 60, 57, 13, 1, 4
2021/12/17, 122, 79, 36, 12, 1, 4
2021/12/18, 109, 45, 30, 10, 2, 2
2021/12/19, 61, 35, 40, 10, 2, 2
2021/12/20, 59, 46, 26, 17, 3, 4
2021/12/21, 84, 31, 20, 18, 1, 4
2021/12/22, 89, 17, 23, 11, , 3
2021/12/23, 58, 39, 34, 12, 1, 3
2021/12/24, 85, 48, 35, 11, 1, 3
2021/12/25, 107, 33, 27, 12, 1, 3
2021/12/26, 69, 19, 25, 8, , 2
2021/12/27, 37, 18, 18, 13, 1, 2
2021/12/28, 47, 27, 30, 14, 2, 3
2021/12/29, 63, 36, 34, 15, 1, 3
2021/12/30, 87, 48, 44, 16, 2, 4
2021/12/31, 98, 49, 39, 13, 3, 3
2022/1/1, 90, 30, 34, 12, 2, 3
2022/1/2, 61, 35, 37, 11, 2, 3
2022/1/3, 71, 45, 43, 13, 2, 4
2021/7/2, 36, 18, 20, 2, 2, 1
2021/7/3, 36, 19, 28, 2, 1, 1
2021/7/4, 37, 17, 22, 1, 2, 1
2021/7/5, 37, 22, 27, 4, 4, 1
2021/7/6, 45, 20, 32, 5, 2, 1
2021/7/7, 49, 17, 26, 3, 1, 1
2021/7/8, 38, 15, 25, 3, , 1
2021/7/9, 39, 15, 28, 3, 1, 
2021/7/10, 28, 15, 28, 3, 1, 
2021/7/11, 33, 17, 31, 3, , 1
2021/7/12, 44, 19, 36, 3, 1, 1
2021/7/13, 43, 19, 32, 5, 1, 1
2021/7/14, 48, 17, 25, 5, , 1
2021/7/15, 29, 14, 23, 5, , 
2021/7/16, 32, , 28, 3, , 1
2021/7/17, 30, , 39, 3, , 1
2021/7/18, 36, , 36, 2, 1, 1
2021/7/19, 42, 19, 36, 4, 1, 1
2021/7/20, 51, 14, 27, 3, , 1
2021/7/21, 37, 29, 37, 4, 1, 1
2021/7/22, 50, 22, 18, 3, , 
2021/7/23, 41, 22, 18, 2, , 
2021/7/24, 40, 17, 32, 3, 1, 1
2021/7/25, 39, 21, 42, 2, , 1
2021/7/26, 51, 19, 22, 3, , 1
2021/7/27, 40, 16, 29, 3, , 1
2021/7/28, 36, 18, 40, 4, , 1
2021/7/29, 50, 15, 29, 5, 1, 1
2021/7/30, 43, 9, 19, 3, , 1
2021/7/31, 29, 6, 26, 2, , 1
2021/8/1, 26, 5, 30, 2, 1, 1
2021/8/2, 25, 8, 23, 4, 1, 1
2021/8/3, 30, 13, 33, 4, , 1
2021/8/4, 38, 8, 28, 2, , 1
2021/8/5, 26, 11, 34, 2, , 1
2021/8/6, 40, 17, 37, 4, , 1
2021/8/7, 41, 24, 35, 3, , 2
2021/8/8, 53, 13, 29, 3, , 1
2021/8/9, 40, 9, 20, 7, , 2
2021/8/10, 33, 16, 20, 6, , 2
2021/8/11, 37, 14, 26, 3, , 1
2021/8/12, 35, 12, 21, 3, , 1
2021/8/13, 31, 10, 19, 3, , 1
2021/8/14, 27, 7, 20, 2, , 
2021/8/15, 26, 12, 24, 2, , 1
2021/8/16, 28, 15, 20, 3, , 1
2021/8/17, 34, 15, 27, 4, 1, 1
2021/8/18, 40, 16, 24, 4, 1, 1
2021/8/19, 32, 16, 31, 4, 1, 1
2021/8/20, 44, 12, 17, 4, 1, 1
2021/8/21, 39, 14, 19, 4, 1, 1
2021/8/22, 40, 14, 25, 3, 1, 1
2021/8/23, 41, 13, 22, 4, 1, 1
2021/8/24, 42, 14, 22, 4, 1, 1
2021/8/25, 42, 21, 23, 5, 1, 1
2021/8/26, 52, 25, 29, 4, 1, 1
2021/8/27, 66, 22, 36, 5, 1, 1
2021/8/28, 56, 28, 53, 5, 1, 1
2021/8/29, 67, 27, 39, 4, , 1
2021/8/30, 62, 28, 20, 7, 1, 2
2021/8/31, 64, 22, 24, 4, 1, 1
2021/9/1, 49, 21, 32, 4, , 1
2021/9/2, 50, 20, 29, 4, , 1
2021/9/3, 49, 20, 37, 5, 1, 1
2021/9/4, 49, 16, 30, 4, , 1
2021/9/5, 44, 21, 40, 4, , 1
2021/9/6, 53, 12, 25, 4, , 1
2021/9/7, 30, 16, 24, 6, 1, 1
2021/9/8, 44, 23, 31, 5, 1, 1
2021/9/9, 58, 24, 25, 4, , 1
2021/9/10, 56, 30, 53, 5, 1, 1
2021/9/11, 63, 39, 43, 6, 1, 2
2021/9/12, 80, 23, 18, 3, 1, 1
2021/9/13, 40, 14, 24, 4, , 1
2021/9/14, 33, 14, 23, 4, , 1
2021/9/15, 34, 17, 30, 3, , 1
2021/9/16, 41, 22, 56, 4, 1, 2
2021/9/17, 53, 24, 47, 5, 2, 2
2021/9/18, 62, 29, 57, 4, 1, 2
2021/9/19, 72, 31, 50, 5, , 2
2021/9/20, 73, 24, 38, 4, , 1
2021/9/21, 58, 18, 20, 4, , 1
2021/9/22, 47, 18, 44, 5, 1, 1
2021/9/23, 40, 27, 55, 6, 2, 2
2021/9/24, 59, 28, 46, 7, 1, 2
2021/9/25, 62, 33, 55, 4, , 2
2021/9/26, 65, 39, 56, 5, 1, 2
2021/9/27, 73, 45, 52, 8, 2, 3
2021/9/28, 77, 41, 64, 8, 2, 3
2021/9/29, 72, 42, 76, 7, 2, 2
2021/9/30, 80, 44, 66, 6, , 2
2021/10/1, 85, 34, 45, 6, 1, 2
2021/4/2, 61, 29, 26, 7, 3, 2
2021/4/3, 62, 36, 31, 6, 2, 2
2021/4/4, 74, 53, 47, 6, 4, 4
2021/4/5, 97, 45, 59, 7, 2, 3
2021/4/6, 71, 49, 61, 10, 5, 3
2021/4/7, 69, 45, 56, 11, 4, 3
2021/4/8, 72, 53, 53, 12, 4, 3
2021/4/9, 81, 38, 54, 10, 1, 3
2021/4/10, 60, 44, 58, 8, 2, 3
2021/4/11, 73, 46, 56, 8, 4, 2
2021/4/12, 76, 48, 47, 8, 2, 3
2021/4/13, 81, 42, 40, 8, 3, 2
2021/4/14, 68, 53, 52, 9, 5, 4
2021/4/15, 75, 43, 48, 9, 4, 3
2021/4/16, 65, 52, 55, 10, 4, 3
2021/4/17, 77, 58, 58, 9, 4, 4
2021/4/18, 85, 62, 65, 8, 4, 3
2021/4/19, 85, 63, 70, 9, 3, 3
2021/4/20, 80, 51, 57, 8, 1, 2
2021/4/21, 66, 61, 72, 9, 2, 2
2021/4/22, 78, 59, 63, 8, 2, 2
2021/4/23, 83, 62, 38, 6, 2, 2
2021/4/24, 86, 48, 66, 9, 3, 2
2021/4/25, 72, 43, 37, 10, 1, 3
2021/4/26, 74, 38, 44, 12, 2, 3
2021/4/27, 69, 36, 36, 8, 1, 2
2021/4/28, 62, 44, 44, 11, 3, 3
2021/4/29, 76, 24, 35, 12, 4, 3
2021/4/30, 62, 42, 73, 13, 4, 5
2021/5/1, 80, 33, 59, 7, 3, 4
2021/5/2, 62, 38, 78, 7, 3, 4
2021/5/3, 72, 49, 40, 7, 2, 2
2021/5/4, 70, 46, 46, 8, 4, 3
2021/5/5, 66, 32, 35, 7, 4, 2
2021/5/6, 46, 48, 49, 9, 5, 3
2021/5/7, 70, 35, 36, 9, 2, 2
2021/5/8, 56, 26, 30, 7, 1, 1
2021/5/9, 42, 24, 27, 6, 2, 1
2021/5/10, 44, 21, 28, 6, 1, 1
2021/5/11, 40, 21, 28, 6, 4, 1
2021/5/12, 37, 23, 30, 8, 3, 2
2021/5/13, 45, 26, 30, 8, 3, 2
2021/5/14, 53, 30, 32, 5, , 1
2021/5/15, 35, 27, 28, 6, 1, 1
2021/5/16, 33, 22, 26, 4, 2, 1
2021/5/17, 32, 24, 25, 5, 2, 1
2021/5/18, 44, 21, 26, 5, 1, 1
2021/5/19, 37, 26, 33, 5, 2, 1
2021/5/20, 39, 19, 26, 3, 2, 1
2021/5/21, 34, 20, 24, 5, 4, 1
2021/5/22, 42, 21, 24, 4, 1, 1
2021/5/23, 51, 21, 29, 4, 2, 1
2021/5/24, 53, 17, 28, 4, 3, 1
2021/5/25, 39, 23, 37, 6, 3, 1
2021/5/26, 46, 25, 38, 5, 3, 1
2021/5/27, 45, 15, 22, 4, 3, 1
2021/5/28, 34, 16, 21, 4, 3, 1
2021/5/29, 31, 14, 21, 6, 2, 1
2021/5/30, 32, 11, 18, 7, 2, 1
2021/5/31, 22, 16, 28, 9, 3, 2
2021/6/1, 41, 13, 26, 5, 3, 1
2021/6/2, 32, 18, 32, 5, 3, 2
2021/6/3, 34, 17, 23, 5, 1, 1
2021/6/4, 27, 20, 33, 4, 3, 1
2021/6/5, 33, 8, 32, 3, 1, 1
2021/6/6, 27, 10, 34, 1, , 1
2021/6/7, 19, 19, 31, 7, 2, 2
2021/6/8, 40, 23, 49, 5, 2, 2
2021/6/9, 46, 20, 37, 5, 1, 1
2021/6/10, 33, 22, 45, 5, 2, 2
2021/6/11, 50, 26, 47, 6, 3, 1
2021/6/12, 51, 26, 44, 4, 2, 1
2021/6/13, 53, 20, 31, 3, 2, 1
2021/6/14, 33, 15, 21, 1, 1, 1
2021/6/15, 29, 15, 19, 2, 3, 1
2021/6/16, 23, 20, 20, 4, 3, 1
2021/6/17, 35, 22, 21, 2, 1, 1
2021/6/18, 36, 19, 23, 3, 2, 1
2021/6/22, 34, 9, 24, 3, 3, 1
2021/6/23, 22, 13, 27, 3, 3, 2
2021/6/24, 25, 10, 35, 3, 2, 1
2021/6/25, 31, 11, 31, 3, 3, 1
2021/6/26, 28, 11, 27, 2, 3, 1
2021/6/27, 23, 12, 24, 2, 2, 1
2021/6/28, 30, 11, 17, 1, 1, 1
2021/6/29, 24, 14, 17, 3, 2, 1
2021/6/30, 33, 21, 19, 2, 2, 1
2021/7/1, 38, 19, 20, 3, 2, 1
2021/1/5, 66, 28, 36, 7, 3, 2
2021/1/6, 58, 28, 26, 12, 2, 3
2021/1/7, 59, 16, 26, 8, 2, 3
2021/1/8, 44, 21, 19, 9, 2, 2
2021/1/9, 48, 31, 26, 8, , 2
2021/1/10, 60, 36, 38, 9, 3, 3
2021/1/11, 69, 31, 23, 11, 2, 3
2021/1/12, 65, 44, 37, 11, 2, 3
2021/1/13, 96, 49, 36, 14, 3, 3
2021/1/14, 95, 44, 37, 17, 2, 4
2021/1/15, 78, 56, 60, 16, 3, 4
2021/1/16, 112, 73, 63, 17, 3, 5
2021/1/17, 148, 52, 35, 6, 1, 2
2021/1/18, 72, 49, 40, 10, 2, 3
2021/1/19, 81, 53, 50, 15, 2, 4
2021/1/20, 90, 57, 42, 15, 2, 3
2021/1/21, 101, 69, 37, 16, 2, 4
2021/1/22, 144, 56, 14, 17, 4, 4
2021/1/23, 122, 39, 22, 12, 1, 3
2021/1/24, 92, 55, 44, 9, 2, 5
2021/1/25, 117, 56, 43, 11, , 5
2021/1/26, 109, 61, 41, 13, 2, 5
2021/1/27, 136, 61, 32, 13, 3, 5
2021/1/28, 122, 50, 39, 10, 2, 4
2021/1/29, 91, 55, 47, 11, 3, 4
2021/1/30, 93, 62, 50, 12, 3, 4
2021/1/31, 97, 45, 45, 11, 1, 3
2021/2/1, 88, 53, 51, 16, 4, 5
2021/2/2, 111, 66, 52, 16, 3, 5
2021/2/3, 123, 67, 58, 12, 3, 5
2021/2/4, 129, 65, 48, 16, 3, 4
2021/2/5, 118, 65, 42, 13, 2, 4
2021/2/6, 134, 55, 56, 12, 2, 4
2021/2/7, 114, 67, 52, 13, 3, 5
