date, pm25, pm10, o3, no2, so2, co
2022/8/13, 55, 57, 13, 8, 15, 3
2022/8/14, 79, 64, 12, 8, 13, 15
2022/8/15, 74, 57, 10, 8, 15, 10
2022/8/16, 82, 53, 5, 6, 22, 8
2022/8/17, 79, 48, 7, 7, 20, 9
2022/8/18, 66, 73, 7, 8, 16, 8
2022/8/19, 94, 49, 24, 7, 14, 5
2022/8/20, 61, 62, 10, 10, 18, 2
2022/8/21, 78, 67, 7, 12, 23, 5
2022/8/22, 76, 59, 6, 11, 22, 5
2022/8/23, 69, 51, 4, 12, 25, 5
2022/8/24, 75, 64, 4, 18, 24, 3
2022/8/25, 87, 67, 5, 16, 20, 17
2022/8/26, 95, 63, 5, 15, 21, 22
2022/8/27, 85, 89, 8, 25, 27, 23
2022/8/28, 111, 67, 5, 18, 29, 18
2022/8/29, 72, 75, 2, 22, 21, 16
2022/8/30, 94, 80, 6, 28, 28, 20
2022/8/31, 121, 83, 6, 23, 26, 14
2022/9/1, 125, 57, 7, 16, 27, 10
2022/9/2, 93, 78, 6, 20, 26, 10
2022/9/3, 145, 62, 4, 22, 27, 10
2022/9/4, 102, , , , , 
2022/9/6, 52, 46, 10, 21, 20, 9
2022/9/7, 60, 59, 10, 32, 18, 6
2022/9/8, 108, 51, 6, 28, 15, 8
2022/9/9, 111, 73, 5, 29, 17, 12
2022/9/10, 119, 50, 9, 21, 20, 9
2022/9/11, 87, 50, 8, 17, 26, 8
2022/9/12, 82, 46, 11, 22, 29, 6
2022/9/13, 78, 59, 9, 25, 29, 7
2022/9/14, 98, 46, 12, 18, 29, 7
2022/9/15, 61, 47, 7, 19, 31, 7
2022/9/16, 64, 57, 13, 15, 27, 3
2022/9/17, 67, 64, 7, 13, , 3
2022/9/18, 77, 61, 11, 15, , 3
2022/9/19, 77, 61, 26, 12, 7, 1
2022/9/20, 69, 61, 8, 13, 8, 
2022/9/21, 70, 59, 12, 12, 9, 
2022/9/22, 71, 59, 6, 13, 10, 7
2022/9/23, 67, 61, 6, 19, 14, 23
2022/9/24, 77, 67, 13, 18, 13, 8
2022/9/25, 81, 59, 10, 17, 12, 6
2022/9/26, 78, 60, 9, 19, 11, 8
2022/9/27, 78, 56, 6, 19, 12, 5
2022/9/28, 72, 58, 6, 14, 9, 5
2022/9/29, 67, 56, 5, 15, 12, 1
2022/9/30, 65, 53, 12, 16, 7, 4
2022/10/1, 59, 53, 8, 16, 14, 1
2022/4/2, 171, 169, 42, 19, 25, 9
2022/4/3, 164, 112, 29, 21, 12, 10
2022/4/4, 143, 100, 53, 20, 10, 8
2022/4/5, 163, 94, 87, 20, 11, 8
2022/4/6, 139, 89, 87, 15, 5, 9
2022/4/7, 121, 81, 65, 18, 8, 9
2022/4/8, 120, 90, 92, 21, 11, 10
2022/4/9, 115, 78, 51, 16, 12, 8
2022/4/10, 112, 83, 102, 23, 20, 6
2022/4/11, 127, 104, 43, 31, 22, 8
2022/4/12, 126, 100, 41, 34, 27, 7
2022/4/13, 137, 93, 36, 32, 25, 7
2022/4/14, 143, 83, 54, 28, 19, 9
2022/4/15, 113, 96, 66, 22, 16, 8
2022/4/16, 133, 96, 11, 27, 17, 8
2022/4/17, 124, 85, 40, 21, 13, 7
2022/4/18, 117, 82, 18, 24, 10, 7
2022/4/19, 112, 83, 24, 28, 10, 7
2022/4/20, 108, 73, 28, 14, 7, 8
2022/4/21, 84, 90, 27, 24, 7, 7
2022/4/22, 88, 72, 37, 23, 6, 6
2022/4/23, 90, 75, 52, 29, 9, 7
2022/4/24, 97, 70, 32, 23, 13, 7
2022/4/25, 104, 65, 26, 23, 11, 5
2022/4/26, 90, 82, 34, 23, 13, 8
2022/4/27, 96, 113, 12, 33, 14, 10
2022/4/28, 125, 85, 20, 25, 15, 7
2022/4/29, 111, 85, 22, 21, 22, 7
2022/4/30, 131, 100, 46, 20, 18, 7
2022/5/1, 138, 89, 26, 18, 18, 6
2022/5/2, 106, 97, 38, 18, 24, 7
2022/5/3, 114, 106, 40, 22, 22, 7
2022/5/4, 108, 103, 48, 22, 26, 7
2022/5/5, 112, 102, 29, 20, 13, 8
2022/5/6, 118, 108, 25, 16, 14, 6
2022/5/7, 114, 130, 19, 22, 10, 7
2022/5/8, 132, 87, 14, 8, 7, 6
2022/5/9, 94, 91, 13, 29, , 7
2022/5/10, 137, 79, 12, 20, 10, 7
2022/5/11, 83, 97, 6, 28, 13, 7
2022/5/12, 98, 104, 9, 19, 19, 8
2022/5/13, 102, 115, 19, 17, 9, 8
2022/5/14, 121, 107, 16, 16, 7, 6
2022/5/15, 102, 100, 16, 20, 8, 6
2022/5/16, 107, 119, 9, 16, 7, 6
2022/5/17, 115, 146, 17, 13, 6, 7
2022/5/18, 130, 152, 17, 23, 6, 9
2022/5/19, 138, 131, 20, 24, 9, 7
2022/5/20, 146, 112, 17, 16, 10, 7
2022/5/21, 122, 107, 9, 14, 7, 8
2022/5/22, 114, 88, 13, 11, 5, 7
2022/5/23, 85, 85, 14, 10, 5, 6
2022/5/24, 82, 92, 18, 11, 5, 7
2022/5/25, 100, 86, 25, 13, 9, 6
2022/5/26, 88, 74, 30, 13, 11, 6
2022/5/27, 85, 69, 30, 12, 6, 7
2022/5/28, 70, 63, 34, 12, 15, 7
2022/5/29, 69, 77, 19, 13, 26, 10
2022/5/30, 77, 79, 23, 14, 23, 10
2022/5/31, 74, 69, 25, 15, 23, 9
2022/6/1, 74, 57, 43, 16, 25, 9
2022/6/2, 101, 58, 43, 19, 25, 11
2022/6/3, 104, 58, 29, 18, 26, 13
2022/6/4, 108, 66, 19, 14, 25, 9
2022/6/5, 98, 78, 43, 21, 27, 10
2022/6/6, 104, 81, 17, 19, 28, 10
2022/6/7, 121, 75, 34, 16, 36, 10
2022/6/8, 101, 80, 17, 21, 34, 11
2022/6/9, 102, 63, 21, 15, 38, 8
2022/6/10, 73, 84, 34, 15, 39, 11
2022/6/11, 78, 93, , 20, 28, 15
2022/6/12, 115, 75, 40, 16, 11, 11
2022/6/13, 90, 66, , 22, 11, 12
2022/6/14, 83, 79, , 24, 12, 12
2022/6/15, 98, 58, 6, 18, 14, 11
2022/6/16, 81, 78, 27, 19, 21, 10
2022/6/17, 88, 75, , 17, 21, 10
2022/6/18, 96, 73, , 15, 23, 10
2022/6/19, 83, 68, , 16, 25, 12
2022/6/20, 81, 65, , 15, 25, 12
2022/6/21, 73, 89, 8, 15, 23, 12
2022/6/22, 97, 119, 12, 19, 22, 11
2022/6/23, 128, 94, 5, 33, 20, 12
2022/6/24, 138, 104, 9, 28, 22, 9
2022/6/25, 139, 107, 12, 23, 27, 12
2022/6/26, 133, 111, 7, 21, 32, 13
2022/6/27, 138, 79, 11, 24, 16, 11
2022/6/28, 98, 70, 17, 20, 16, 6
2022/6/29, 89, 79, 11, 15, 12, 8
2022/6/30, 91, 72, 45, 6, 20, 11
2022/7/1, 84, 69, , 5, 14, 12
2022/1/4, 146, 96, 19, 19, 7, 7
2022/1/5, 144, 191, 30, 22, 8, 7
2022/1/6, 178, 56, 9, 15, 7, 6
2022/1/7, 109, 98, 11, 16, 6, 6
2022/1/8, 114, 58, 12, 12, 3, 3
2022/1/9, 104, 55, 7, 14, 6, 4
2022/1/10, 88, 71, 9, 17, 8, 5
2022/1/11, 98, 67, 10, 15, 7, 5
2022/1/12, 84, 85, 14, 18, 7, 5
2022/1/13, 124, 64, 12, 16, 27, 6
2022/1/14, 127, 75, 10, 15, 33, 6
2022/1/15, 127, 45, 15, 13, 26, 4
2022/1/16, 134, 54, 15, 13, 2, 5
2022/1/17, 137, 156, 19, 18, 18, 8
2022/1/18, 161, 129, 14, 20, 25, 11
2022/1/19, 151, 160, 17, 23, 27, 10
2022/1/20, 164, 161, 19, 19, 14, 12
2022/1/21, 144, 76, 18, 14, 23, 7
2022/1/22, 113, 99, 17, 11, 20, 6
2022/1/23, 93, 198, 11, 12, 11, 6
2022/1/24, 147, 143, 13, 28, 16, 9
2022/1/25, 141, 169, 23, 24, 25, 9
2022/1/26, 131, 160, 16, 22, 34, 7
2022/1/27, 123, 136, 14, 24, 35, 6
2022/1/28, 128, 147, 14, 24, 26, 8
2022/1/29, 119, 126, 17, 25, 21, 14
2022/1/30, 157, 228, 20, 36, 28, 13
2022/1/31, 184, 165, 27, 23, 30, 10
2022/2/1, 159, 161, 22, 24, 32, 9
2022/2/2, 166, 184, 26, 22, 31, 8
2022/2/3, 151, 143, 20, 15, 20, 4
2022/2/4, 123, 327, 22, 31, 25, 11
2022/2/5, 176, 211, 25, 34, 14, 12
2022/2/6, 178, 249, 29, 32, 11, 15
2022/2/7, 168, 136, 33, 24, 11, 7
2022/2/8, 153, 147, 35, 23, 5, 8
2022/2/9, 147, 93, 33, 16, 2, 5
2022/2/10, 123, 75, 24, 16, 13, 5
2022/2/11, 108, 83, 25, 16, 21, 5
2022/2/12, 118, 95, 19, 20, 28, 7
2022/2/13, 134, 116, 33, 26, 27, 9
2022/2/14, 358, 136, 33, 24, 25, 7
2022/2/15, 434, 141, 27, 27, 26, 11
2022/2/16, 217, 114, 28, 23, 28, 9
2022/2/17, 434, 100, 23, 24, 29, 8
2022/2/18, 119, 98, 34, 24, 20, 6
2022/2/19, 117, 81, 72, 19, 6, 4
2022/2/20, 100, 127, 25, 22, 3, 5
2022/2/21, 106, 116, 22, 21, 20, 6
2022/2/22, 103, 148, 29, 20, 22, 6
2022/2/23, 113, 126, 48, 15, 9, 5
2022/2/24, 94, 243, 22, 25, 28, 8
2022/2/25, 139, 137, 65, 36, 34, 11
2022/2/26, 156, 156, 51, 23, 27, 7
2022/2/27, 140, 106, 52, 19, 17, 4
2022/2/28, 150, 96, 36, 21, 18, 10
2022/3/1, 140, 99, 44, 26, 28, 7
2022/3/2, 148, 126, 45, 26, 26, 8
2022/3/3, 136, 84, 27, 15, 24, 5
2022/3/4, 117, 75, 19, 19, 22, 5
2022/3/5, 102, 98, 13, 21, 24, 8
2022/3/6, 121, 174, 19, 36, 44, 14
2022/3/7, 170, 159, 29, 34, 39, 7
2022/3/8, 165, 104, 28, 32, 33, 9
2022/3/9, 150, 191, 26, 28, 32, 9
2022/3/10, 164, 131, 67, 26, 23, 8
2022/3/11, 145, 96, 25, 25, 22, 7
2022/3/12, 125, 111, 11, 24, 26, 12
2022/3/13, 135, 175, 19, 33, 32, 10
2022/3/14, 151, 156, 25, 38, 32, 10
2022/3/15, 152, 98, 24, 26, 20, 10
2022/3/16, 130, 92, 9, 21, 17, 8
2022/3/17, 116, 90, 19, 23, 16, 9
2022/3/18, 116, 94, 18, 17, 18, 9
2022/3/19, 89, 82, 19, 16, 14, 7
2022/3/20, 70, 129, 25, 14, 15, 8
2022/3/21, 88, 93, 27, 18, 16, 7
2022/3/22, 102, 91, 16, 13, 15, 5
2022/3/23, 106, 159, 116, 22, 18, 13
2022/3/24, 125, 91, 25, 28, 17, 8
2022/3/25, 101, 123, 40, 30, 19, 10
2022/3/26, 120, 154, 23, 39, 24, 9
2022/3/27, 140, 187, 29, 38, 13, 11
2022/3/28, 137, 178, 29, 30, 20, 8
2022/3/29, 150, 142, 22, 12, 18, 7
2022/3/30, 147, 138, 80, 17, 33, 11
2022/3/31, 159, 168, 27, 20, 37, 10
2022/4/1, 171, 239, 41, 21, 53, 9
2021/10/2, 97, 126, 26, 16, 14, 14
2021/10/3, 136, 69, 24, 9, 19, 9
2021/10/4, 90, 65, 23, 9, 19, 6
2021/10/5, 83, 73, 30, 13, 18, 6
2021/10/6, 87, 83, 88, 22, 18, 10
2021/10/7, 95, 77, 43, 20, 19, 8
2021/10/8, 122, 99, 23, 25, 18, 7
2021/10/9, 149, 74, 29, 27, 17, 5
2021/10/10, 132, 83, 34, 15, 20, 3
2021/10/11, 123, 99, 26, 30, 23, 15
2021/10/12, 159, 121, 34, 27, 25, 7
2021/10/13, 115, 77, 20, 37, 32, 6
2021/10/14, 112, 86, 12, 35, 31, 8
2021/10/15, 114, 92, 13, 28, 30, 6
2021/10/16, 100, 217, 20, 32, 32, 15
2021/10/17, 124, 122, 22, 22, 29, 7
2021/10/18, 104, 174, 27, 12, 25, 5
2021/10/19, 155, 79, 15, 3, 18, 
2021/10/20, 83, 132, 34, 23, 21, 8
2021/10/21, 126, 156, 15, 22, 24, 12
2021/10/22, 150, 69, 19, 12, 22, 8
2021/10/23, 98, 70, 19, 13, 20, 11
2021/10/24, 96, 81, 18, 13, 20, 8
2021/10/25, 124, 100, 19, 19, 20, 14
2021/10/26, 153, 144, 17, 25, 19, 8
2021/10/27, 160, 104, 22, 36, 27, 16
2021/10/28, 135, 100, 14, 34, 18, 6
2021/10/29, 133, 108, 17, 41, 17, 5
2021/10/30, 176, 150, 18, 51, 22, 6
2021/10/31, 344, 129, 18, 50, 26, 10
2021/11/1, 188, 221, 25, 56, 20, 7
2021/11/2, 484, 230, 47, 48, 21, 5
2021/11/3, 174, 199, 25, 45, 24, 7
2021/11/4, 184, 193, 12, 36, 21, 3
2021/11/5, 219, 263, 27, 34, 21, 4
2021/11/6, 297, 146, 23, 26, 22, 5
2021/11/7, 186, 126, 26, 28, 21, 4
2021/11/8, 152, 96, 19, 37, 21, 5
2021/11/9, 148, 98, 14, 37, 21, 5
2021/11/10, 132, 117, 14, 29, 19, 7
2021/11/11, 136, 109, 20, 11, 15, 6
2021/11/12, 161, 110, 50, 3, 14, 5
2021/11/13, 160, 149, 31, 16, 14, 3
2021/11/14, 165, 176, 31, 28, 15, 3
2021/11/15, 191, 145, 31, 25, 13, 4
2021/11/16, 177, 144, 23, 19, 12, 3
2021/11/17, 168, 102, 97, 18, 14, 3
2021/11/18, 157, 89, 20, 14, 13, 4
2021/11/19, 158, 78, 21, 11, 12, 3
2021/11/20, 159, 66, 29, 9, 12, 3
2021/11/21, 128, 75, 28, 8, 11, 3
2021/11/22, 351, 76, 41, 5, 12, 3
2021/11/23, 126, 84, 35, 6, 18, 5
2021/11/24, 127, 133, 31, 5, 21, 4
2021/11/25, 132, 100, 22, 5, 19, 4
2021/11/26, 124, 101, 22, 4, 17, 5
2021/11/27, 130, 149, 35, 4, 18, 7
2021/11/28, 150, 107, 17, 2, 17, 5
2021/11/29, 155, 116, 28, 4, 16, 5
2021/11/30, 152, 90, 19, 3, 17, 3
2021/12/1, 141, 95, 17, 3, 22, 6
2021/12/2, 155, 59, 22, 3, 23, 4
2021/12/3, 98, 72, 26, 16, 18, 7
2021/12/4, 257, 123, 23, 21, 26, 10
2021/12/5, 154, 222, 15, 22, 28, 7
2021/12/6, 190, 85, 26, 21, 28, 5
2021/12/7, 127, 87, 26, 17, 28, 6
2021/12/8, 155, 80, 31, 16, 29, 6
2021/12/9, 125, 72, 26, 17, 30, 4
2021/12/10, 116, 86, 32, 33, 34, 6
2021/12/11, 129, 86, 32, 43, 42, 14
2021/12/12, 130, 148, 29, 52, 33, 16
2021/12/13, 143, 95, 23, 33, 24, 12
2021/12/14, 150, 87, 20, 28, 19, 9
2021/12/15, 106, 88, 27, 24, 18, 9
2021/12/16, 148, 81, 18, 24, 18, 8
2021/12/17, 118, 95, 23, 20, 18, 9
2021/12/18, 145, 127, 28, 14, 16, 8
2021/12/19, 141, 73, 18, 15, 16, 8
2021/12/20, 103, 87, 14, 19, 18, 13
2021/12/21, 104, 219, 19, 29, 18, 21
2021/12/22, 153, 203, 22, 36, 18, 13
2021/12/23, 152, 396, 29, 34, 24, 19
2021/12/24, 204, 164, 17, 28, 18, 13
2021/12/25, 146, 113, 18, 29, 18, 13
2021/12/26, 153, 182, 18, 31, 18, 12
2021/12/27, 167, 177, 17, 29, 18, 6
2021/12/28, 145, 68, 13, 15, 14, 5
2021/12/29, 143, 57, 16, 13, 5, 4
2021/12/30, 94, 59, 16, 12, 5, 4
2021/12/31, 100, 68, 19, 11, 5, 5
2022/1/1, 121, 74, 23, 18, 5, 6
2022/1/2, 119, 75, 21, 16, 5, 5
2022/1/3, 144, 79, 19, 17, 6, 7
2021/7/2, 78, 58, 43, 11, 7, 3
2021/7/3, 67, 61, 33, 12, 8, 2
2021/7/4, 69, 63, 35, 10, 5, 3
2021/7/5, 75, 68, 31, 11, 4, 10
2021/7/6, 69, 60, 36, 11, 3, 13
2021/7/7, 66, 64, 36, 10, 3, 3
2021/7/8, 96, 66, 36, 11, 3, 5
2021/7/9, 89, 61, 35, 10, 2, 4
2021/7/10, 91, 60, 26, 9, 3, 3
2021/7/11, 99, 61, 24, 13, 6, 5
2021/7/12, 116, 39, 29, 13, 4, 5
2021/7/13, 105, 42, 30, 11, 7, 6
2021/7/14, 75, 57, 23, 7, 8, 3
2021/7/15, 81, 59, 43, 12, 7, 3
2021/7/16, 109, 60, 30, 13, 10, 4
2021/7/17, 91, 55, 33, 15, 10, 3
2021/7/18, 78, 73, 28, 12, 9, 3
2021/7/19, 106, 70, 33, 12, 10, 3
2021/7/20, 101, 84, 22, 16, 11, 3
2021/7/21, 124, 78, 24, 11, 12, 2
2021/7/22, 107, 96, 31, 14, 11, 3
2021/7/23, 131, 81, 21, 13, 15, 3
2021/7/24, 94, 63, 15, 13, 20, 4
2021/7/25, 83, 57, 26, 14, 18, 3
2021/7/26, 91, 43, 23, 14, 9, 4
2021/7/27, 86, 69, 32, 13, 2, 3
2021/7/28, 100, 73, 24, 14, 2, 4
2021/7/29, 99, 61, 21, 12, 7, 5
2021/7/30, 89, 64, 20, 12, 8, 4
2021/7/31, 93, 66, 19, 14, 8, 3
2021/8/1, 101, 62, 23, 14, 9, 3
2021/8/2, 96, 60, 19, 13, 9, 2
2021/8/3, 79, 64, 1, 11, 9, 5
2021/8/4, 108, 104, 26, 25, 4, 6
2021/8/5, 92, 70, 19, 13, 5, 5
2021/8/6, 79, 70, 18, 11, 6, 3
2021/8/7, 82, 76, 24, 17, 20, 5
2021/8/8, 112, 75, 33, 15, 15, 4
2021/8/9, 109, 69, 33, 15, 17, 5
2021/8/10, 110, 83, 49, 16, 13, 6
2021/8/11, 112, 62, 31, 15, 24, 
2021/8/12, 110, 69, 37, 18, 16, 
2021/8/13, 120, 75, 29, 16, 19, 16
2021/8/14, 115, 74, 26, 16, 23, 4
2021/8/15, 103, 70, 27, 13, 18, 4
2021/8/16, 94, 77, 32, 19, 17, 2
2021/8/17, 102, 81, 32, 12, 19, 3
2021/8/18, 112, 86, 31, 18, 23, 4
2021/8/19, 126, 98, 30, 16, 23, 4
2021/8/20, 135, 78, 32, 18, 21, 1
2021/8/21, 126, 75, 22, 15, 15, 2
2021/8/22, 124, 71, 29, 12, 16, 2
2021/8/23, 109, 55, 38, 7, 16, 2
2021/8/24, 91, 66, 25, 13, 13, 3
2021/8/25, 122, 62, 57, 9, 10, 2
2021/8/26, 95, 69, 68, 11, 21, 5
2021/8/27, 109, 65, 39, 10, 24, 3
2021/8/28, 109, 81, 35, 14, 24, 7
2021/8/29, 112, 91, 27, 14, 35, 7
2021/8/30, 110, 80, 31, 17, 35, 9
2021/8/31, 101, 52, 31, 21, 31, 6
2021/9/1, 91, 59, 42, 14, 27, 4
2021/9/2, 94, 40, 47, 6, 23, 3
2021/9/3, 76, 43, 20, 6, 16, 3
2021/9/4, 77, 61, 20, 6, 15, 2
2021/9/5, 99, 63, 26, 9, 12, 3
2021/9/6, 96, 73, 72, 10, 12, 2
2021/9/7, 105, 54, 27, 11, 14, 3
2021/9/8, 96, 53, 30, 9, 15, 8
2021/9/9, 99, 67, 25, 11, 19, 8
2021/9/10, 119, 73, 21, 18, 9, 2
2021/9/11, 117, 85, 18, 20, 9, 2
2021/9/12, 144, 80, 20, 20, 9, 3
2021/9/13, 125, 70, 24, 16, 9, 4
2021/9/14, 124, 59, 21, 12, 8, 3
2021/9/15, 99, 62, 18, 7, 8, 2
2021/9/16, 94, 66, 21, 12, 8, 2
2021/9/17, 68, 69, 22, 15, 10, 2
2021/9/18, 99, 73, 17, 19, 15, 2
2021/9/19, 121, 82, 17, 18, 15, 3
2021/9/20, 133, 93, 15, 23, 15, 4
2021/9/21, 141, 67, 20, 17, 12, 3
2021/9/22, 113, 82, 107, 17, 11, 4
2021/9/23, 113, 85, 21, 15, 17, 6
2021/9/24, 116, 75, 25, 11, 25, 7
2021/9/25, 94, 83, 19, 13, 25, 7
2021/9/26, 122, 65, 19, 11, 27, 3
2021/9/27, 106, 78, 19, 17, 27, 5
2021/9/28, 135, 58, 134, 14, 26, 5
2021/9/29, 86, 35, 24, 10, 26, 5
2021/9/30, 49, 40, 58, 10, 25, 7
2021/10/1, 60, 77, 31, 14, 16, 8
2021/4/2, 121, 159, 55, 31, 42, 11
2021/4/3, 150, 222, 55, 31, 36, 13
2021/4/4, 155, 106, 55, 28, 18, 12
2021/4/5, 143, 166, 48, 24, 16, 9
2021/4/6, 96, 200, 44, 24, 13, 13
2021/4/7, 122, 89, 37, 20, 7, 11
2021/4/8, 112, 82, 32, 24, 12, 9
2021/4/9, 116, 171, 46, 32, 21, 14
2021/4/10, 165, 166, 55, 38, 20, 14
2021/4/11, 190, 166, 59, 30, 23, 12
2021/4/12, 146, 125, 63, 28, 16, 12
2021/4/13, 134, 83, 37, 19, 10, 10
2021/4/14, 99, 72, 41, 24, 15, 10
2021/4/15, 112, 87, 37, 32, 27, 11
2021/4/16, 142, 111, 35, 15, 12, 8
2021/4/17, 116, 89, 34, 18, 5, 7
2021/4/18, 95, 98, 43, 20, 11, 9
2021/4/19, 122, 73, 33, 18, 14, 9
2021/4/20, 98, 68, 44, 18, 14, 8
2021/4/21, 120, 107, 37, 18, 15, 10
2021/4/22, 111, 116, 75, 19, 22, 9
2021/4/23, 133, 78, 42, 16, 19, 8
2021/4/24, 117, 92, 73, 20, 20, 8
2021/4/25, 150, 92, 59, 29, 15, 13
2021/4/26, 125, 93, 55, 24, 15, 12
2021/4/27, 130, 112, 44, 18, 20, 4
2021/4/28, 142, 100, 34, 20, 16, 7
2021/4/29, 113, 62, 50, 16, 13, 7
2021/4/30, 109, 60, 50, 17, 21, 7
2021/5/1, 99, 74, 34, 15, 16, 7
2021/5/2, 132, 63, 40, 18, 18, 8
2021/5/3, 135, 56, 43, 15, 11, 6
2021/5/4, 93, 64, 53, 15, 12, 6
2021/5/5, 101, 59, 61, 16, 14, 8
2021/5/6, 106, 70, 64, 15, 17, 7
2021/5/7, 100, 74, 47, 16, 14, 7
2021/5/8, 92, 99, 57, 15, 12, 7
2021/5/9, 123, 80, 65, 13, 11, 7
2021/5/10, 117, 59, 64, 14, 12, 9
2021/5/11, 94, 56, 45, 12, 9, 12
2021/5/12, 83, 65, 71, 13, 9, 10
2021/5/13, 116, 66, 68, 10, 12, 9
2021/5/14, 118, 73, 73, 10, 7, 10
2021/5/15, 108, 87, 66, 17, 6, 13
2021/5/16, 115, 84, 71, 12, 8, 10
2021/5/17, 131, 38, 32, 13, 9, 6
2021/5/18, 71, 91, 16, 12, 4, 4
2021/5/19, 60, 29, 19, 14, 10, 7
2021/5/20, 53, 88, 26, 21, 6, 3
2021/5/21, 118, 67, 31, 10, 7, 3
2021/5/22, 103, 61, 16, 23, 4, 3
2021/5/23, 112, 63, 37, 15, 6, 3
2021/5/24, 109, 66, 46, 22, 13, 4
2021/5/25, 110, 62, 43, 17, 10, 3
2021/5/26, 104, 43, 32, 15, 6, 3
2021/5/27, 87, 54, 33, 14, 6, 3
2021/5/28, 94, 58, 44, 15, 8, 4
2021/5/29, 87, 56, 57, 16, 8, 4
2021/5/30, 100, 59, 50, 14, 7, 4
2021/5/31, 100, 59, 42, 13, 9, 4
2021/6/1, 96, 56, 41, 15, 12, 3
2021/6/2, 93, 93, 40, 15, 20, 4
2021/6/3, 99, 131, 40, 15, 12, 5
2021/6/4, 87, 69, 33, 18, 9, 4
2021/6/5, 105, 129, 54, 20, 11, 4
2021/6/6, 82, 157, 43, 17, 9, 4
2021/6/7, 105, 105, 36, 20, 13, 4
2021/6/8, 111, 196, 39, 17, 11, 4
2021/6/9, 105, 48, 56, 15, 14, 3
2021/6/10, 88, 175, 39, 21, 12, 3
2021/6/11, 90, 167, 28, 14, 18, 4
2021/6/12, 89, 238, 50, 13, 13, 8
2021/6/13, 73, 227, 55, 13, 8, 6
2021/6/14, 78, 122, 37, 13, 10, 5
2021/6/15, 77, 78, 216, 16, 14, 7
2021/6/16, 82, 88, 263, 16, 22, 6
2021/6/17, 105, 73, 17, 31, 22, 13
2021/6/18, 119, 61, 25, 31, 12, 14
2021/6/19, 111, 73, 22, 34, 30, 14
2021/6/20, 123, 68, 21, 21, 5, 6
2021/6/21, 102, 123, 23, 21, 25, 7
2021/6/22, 93, 86, 31, 22, 22, 3
2021/6/23, 109, 88, 27, 16, 34, 3
2021/6/24, 102, 74, 33, 17, 34, 4
2021/6/25, 88, 71, 37, 15, 31, 4
2021/6/26, 98, 70, 36, 13, 15, 4
2021/6/27, 79, 63, 41, 10, 19, 3
2021/6/28, 73, 60, 33, 13, 18, 4
2021/6/29, 79, 65, 38, 16, 21, 4
2021/6/30, 92, 62, 36, 12, 16, 3
2021/7/1, 82, 61, 38, 12, 6, 3
2021/1/5, 193, 116, 36, 28, 8, 10
2021/1/6, 178, 101, 38, 31, 6, 11
2021/1/7, 163, 85, 28, 29, 8, 10
2021/1/8, 145, 98, 24, 35, 11, 7
2021/1/9, 154, 96, 25, 41, 6, 9
2021/1/10, 162, 92, 30, 33, 5, 9
2021/1/11, 161, 80, 30, 36, 5, 10
2021/1/12, 155, 77, 33, 47, 5, 10
2021/1/13, 145, 60, 28, 58, 5, 10
2021/1/14, 128, 75, 26, 42, 3, 8
2021/1/15, 131, 164, 23, 33, 8, 12
2021/1/16, 155, 133, 26, 39, 6, 17
2021/1/17, 154, 188, 35, 47, 9, 18
2021/1/18, 175, 58, 28, 38, 7, 11
2021/1/19, 159, 136, 28, 30, 7, 8
2021/1/20, 158, 262, 28, 33, 6, 17
2021/1/21, 160, 97, 38, 32, 7, 15
2021/1/22, 150, 121, 52, 40, 10, 17
2021/1/23, 158, 72, 27, 23, 7, 10
2021/1/24, 108, 162, 28, 28, 9, 8
2021/1/25, 144, 102, 31, 30, 8, 11
2021/1/26, 135, 111, 32, 29, 12, 7
2021/1/27, 126, 101, 31, 39, 14, 13
2021/1/28, 122, 86, 55, 48, 7, 8
2021/1/29, 125, 124, 25, 35, 7, 9
2021/1/30, 126, 80, 27, 34, 9, 11
2021/1/31, 123, 123, 28, 35, 9, 10
2021/2/1, 140, 137, 31, 43, 13, 16
2021/2/2, 155, 188, 35, 49, 19, 17
2021/2/3, 159, 206, 40, 49, 16, 16
2021/2/4, 159, 188, 31, 41, 17, 10
2021/2/5, 130, 113, 28, 31, 14, 5
2021/2/6, 119, 97, 40, 27, 10, 7
2021/2/7, 126, 72, 34, 26, 9, 6
2021/2/8, 112, 95, 33, 31, 12, 7
2021/2/9, 130, 216, 32, 43, 14, 14
2021/2/10, 152, 162, 36, 49, 8, 15
2021/2/11, 203, 197, 42, 55, 13, 16
2021/2/12, 179, 134, 38, 52, 13, 19
2021/2/13, 155, 184, 54, 52, 11, 18
2021/2/14, 155, 108, 55, 53, 11, 15
2021/2/15, 170, 67, 42, 33, 8, 9
2021/2/16, 123, 134, 41, 35, 6, 11
2021/2/17, 124, 136, 39, 41, 9, 14
2021/2/18, 154, 80, 40, 34, 6, 7
2021/2/19, 119, 69, 36, 32, 10, 8
2021/2/20, 113, 85, 31, 32, 10, 9
2021/2/21, 113, 85, 38, 37, 10, 11
2021/2/22, 156, 181, 49, 49, 17, 17
2021/2/23, 161, 203, 49, 50, 13, 15
2021/2/24, 141, 170, 51, 50, 9, 20
2021/2/25, 150, 121, 35, 32, 11, 15
2021/2/26, 107, 143, 40, 31, 16, 12
2021/2/27, 119, 82, 36, 28, 10, 8
2021/2/28, 91, 119, 39, 29, 8, 9
