date, pm25, pm10, o3, no2, so2, co
2019/2/10, 75, 39, 39, 9, 3, 8
2019/2/11, 77, 51, 41, 12, 3, 9
2019/2/12, 59, 42, 30, 9, 4, 9
2019/2/13, 65, 55, 52, 15, 2, 9
2019/2/14, 60, 49, 38, 10, 3, 7
2019/2/15, 59, 40, 26, 9, 2, 10
2019/2/16, 56, 35, 2, 17, 2, 14
2019/2/17, 76, 48, 35, 8, 5, 7
2019/2/18, 55, 39, 29, 13, 5, 10
2019/2/19, 55, 44, 27, 10, 3, 8
2019/2/20, 52, 48, 20, 7, 2, 6
2019/2/21, 53, 46, 22, 7, 1, 7
2019/2/22, 69, 43, 17, 7, 2, 7
2019/2/23, 33, 36, 16, 7, 1, 8
2019/2/24, 50, , , , , 
2019/2/25, 88, , , , , 
2019/2/26, 61, 28, 20, 8, 2, 7
2019/2/27, 69, 48, 32, 15, 2, 13
2019/2/28, 56, 38, 34, 10, 2, 10
2019/3/1, 64, 43, 47, 13, 2, 10
2019/3/2, 51, 57, 15, 12, 2, 7
2019/3/3, 64, 45, 51, 9, 2, 7
2019/3/4, 66, 31, 48, 17, 3, 13
2019/3/5, 65, 32, 40, 12, 3, 9
2019/3/6, 83, 32, 65, 17, 3, 11
2019/3/7, 74, 32, 43, 14, 2, 8
2019/3/8, 76, 32, 47, 18, 3, 12
2019/3/9, 73, 32, 45, 14, 2, 10
2019/3/10, 69, 32, 39, 15, 2, 9
2019/3/11, 69, 32, 47, 13, 3, 10
2019/3/12, 90, 44, 42, 13, 2, 11
2019/3/13, 77, 53, 37, 8, 3, 8
2019/3/14, 68, 46, 36, 6, 2, 8
2019/3/15, 73, 43, 39, 8, 2, 7
2019/3/16, 73, 46, 29, 9, 1, 7
2019/3/17, 63, 37, 27, 6, 1, 6
2019/3/18, 75, 41, 31, 9, 3, 9
2019/3/19, 64, 39, 28, 6, 1, 7
2019/3/20, 44, 35, 38, 8, 1, 8
2019/3/21, 54, 40, 34, 9, 1, 9
2019/3/22, 31, 33, 30, 5, 2, 6
2019/3/23, 49, 39, 29, 8, 2, 8
2019/3/24, 48, 36, 40, 10, 4, 7
2019/3/25, 63, 39, 45, 10, 2, 9
2019/3/26, 82, 51, 51, 13, 2, 9
2019/3/27, 80, 51, 49, 12, 2, 8
2019/3/28, 81, 49, 51, 10, 3, 8
2019/3/29, 86, 60, 78, 18, 4, 9
2019/3/30, 74, 52, 48, 16, 3, 8
2019/3/31, 74, 49, 58, 20, 3, 10
2019/4/1, 56, 36, 48, 12, 3, 8
