date, pm25, pm10, o3, no2, so2, co
2022/7/15, 77, 32, 64, 3, 6, 3
2022/7/16, 83, 27, 46, 3, 4, 2
2022/7/17, 68, 27, 42, 3, 4, 3
2022/7/18, 71, 11, 39, 2, 1, 3
2022/7/19, 26, 20, 28, 4, 3, 4
2022/7/20, 53, 22, 41, 4, 2, 3
2022/7/21, 57, 16, 44, 2, 4, 2
2022/7/22, 46, 34, 41, 4, 5, 3
2022/7/23, 52, 27, 40, 4, 1, 3
2022/7/24, 52, 43, 37, 10, 1, 4
2022/7/25, 75, 43, 50, 6, 3, 5
2022/7/26, 80, 37, 54, 5, 2, 3
2022/7/27, 80, 33, 55, 5, 1, 4
2022/7/28, 81, 40, 59, 6, 2, 4
2022/7/29, 84, 24, 38, 9, 2, 3
2022/7/30, 66, 27, 88, 8, 2, 2
2022/7/31, 77, 40, 76, 7, 3, 4
2022/8/1, 98, 42, 70, 10, 2, 4
2022/8/2, 99, 39, 80, 5, 4, 3
2022/8/3, 91, 38, 71, 5, 4, 3
2022/8/4, 93, 24, 46, 3, 2, 2
2022/8/5, 69, 16, 36, 3, 2, 1
2022/8/6, 42, 18, 40, 2, 2, 1
2022/8/7, 53, 23, 54, 3, 4, 1
2022/8/8, 70, 20, 39, 2, 3, 1
2022/8/9, 54, 17, 37, 2, 2, 1
2022/8/10, 50, 12, 31, 2, 1, 1
2022/8/11, 37, 14, 29, 2, 1, 1
2022/8/12, 38, 20, 34, 2, 3, 1
2022/8/13, 47, 19, 37, 2, 1, 2
2022/8/14, 47, 17, 47, 2, 2, 1
2022/8/15, 53, 23, 47, 4, 2, 2
2022/8/16, 64, 24, 50, 3, 1, 2
2022/8/17, 61, 28, 54, 4, 2, 3
2022/8/18, 65, 21, 38, 3, 2, 2
2022/8/19, 55, 18, 35, 3, 2, 2
2022/8/20, 51, 17, 35, 2, 1, 2
2022/8/21, 42, 11, 38, 1, , 1
2022/8/22, 24, 16, 44, 2, 2, 2
2022/8/23, 40, 25, 62, 4, 2, 2
2022/8/24, 60, 42, 74, 5, 1, 4
2022/8/25, 81, 28, 44, 5, 3, 3
2022/8/26, 58, 14, 43, 2, 1, 2
2022/8/27, 35, 21, 46, 4, 1, 2
2022/8/28, 58, 41, 86, 7, 2, 4
2022/8/29, 88, 50, 61, 6, 1, 5
2022/8/30, 110, 32, 27, 5, 1, 5
2022/8/31, 76, 24, 46, 5, 1, 3
2022/9/1, 61, 26, 52, 6, 2, 3
2022/9/2, 60, 34, 71, 5, 2, 4
2022/9/3, 85, 41, 75, 7, 2, 4
2022/9/4, 82, 48, 86, 7, 1, 4
2022/9/5, 88, 51, 92, 9, 3, 5
2022/9/6, 105, 44, 79, 10, 3, 4
2022/9/7, 85, 44, 66, 8, 5, 4
2022/9/8, 79, 47, 75, 10, 3, 5
2022/9/9, 95, 53, 101, 13, 2, 5
2022/9/10, 118, 52, 110, 10, 3, 6
2022/9/11, 109, 51, 104, 10, 2, 6
2022/9/12, 122, 55, 110, 10, 2, 6
2022/9/13, 117, 51, 103, 8, 2, 5
2022/9/14, 104, 48, 79, 8, 2, 5
2022/9/15, 103, 46, 95, 7, 1, 4
2022/9/16, 89, 59, 118, 13, 3, 6
2022/9/17, 128, 52, 110, 12, 3, 6
2022/9/18, 116, 54, 109, 11, 3, 5
2022/9/19, 112, 49, 99, 11, 3, 5
2022/9/20, 95, 58, 92, 9, 3, 5
2022/9/21, 98, 59, 54, 9, 3, 4
2022/9/22, 104, 49, 33, 11, 3, 5
2022/9/23, 118, 47, 56, 10, 1, 5
2022/9/24, 119, 80, 87, 11, 3, 5
2022/9/25, 118, 70, 93, 11, 4, 5
2022/9/26, 124, 61, 106, 12, 3, 5
2022/9/27, 128, 56, 118, 11, 2, 6
2022/9/28, 120, 63, 100, 9, 3, 6
2022/9/29, 139, 66, 110, 13, 5, 7
2022/9/30, 147, 71, 91, 16, 3, 9
2022/10/1, 128, 34, 34, 5, 2, 5
2022/4/2, 87, 37, 50, 11, 2, 6
2022/4/3, 90, 57, 63, 16, 3, 6
2022/4/4, 114, 50, 63, 13, 4, 5
2022/4/5, 109, 54, 57, 13, 6, 5
2022/4/6, 121, 58, 82, 16, 4, 6
2022/4/7, 131, 69, 87, 21, 6, 9
2022/4/8, 132, 70, 17, 35, 1, 11
2022/4/9, 159, 61, 62, 16, 6, 6
2022/4/10, 115, 61, 74, 10, 7, 2
2022/4/11, 120, 59, 77, 8, 5, 4
2022/4/12, 139, 57, 61, 7, 5, 5
2022/4/13, 118, 28, 27, 5, 1, 3
2022/4/14, 51, 41, 30, 7, 2, 4
2022/4/15, 92, 32, 28, 7, 2, 3
2022/4/16, 75, 29, 28, 7, 1, 3
2022/4/17, 76, 31, 24, 9, 2, 3
2022/4/18, 93, 50, 60, 9, 4, 4
2022/4/19, 133, 52, 61, 13, 5, 5
2022/4/20, 118, 59, 51, 15, 5, 8
2022/4/21, 121, 44, 46, 11, 4, 5
2022/4/22, 97, 31, 27, 10, 3, 7
2022/4/23, 66, 26, 41, 10, 2, 7
2022/4/24, 67, 37, 34, 9, 2, 7
2022/4/25, 81, 25, 31, 5, 4, 5
2022/4/26, 57, 26, 45, 7, 2, 5
2022/4/27, 68, 38, 45, 8, 2, 5
2022/4/28, 87, 24, 30, 4, 2, 5
2022/4/29, 61, 27, 24, 7, 1, 3
2022/4/30, 69, 30, 30, 7, 2, 4
2022/5/1, 74, 42, 36, 8, 2, 4
2022/5/2, 119, 58, 65, 15, 3, 6
2022/5/3, 121, 52, 67, 18, 4, 6
2022/5/4, 98, 51, 72, 18, 5, 8
2022/5/5, 103, 46, 72, 16, 6, 6
2022/5/6, 101, 52, 73, 13, 7, 7
2022/5/7, 121, 54, 25, 12, 4, 8
2022/5/8, 124, 46, 29, 11, 3, 7
2022/5/9, 117, 28, 50, 6, 2, 6
2022/5/10, 99, 33, 18, 7, 2, 5
2022/5/11, 107, 49, 23, 9, 3, 7
2022/5/12, 132, 39, 23, 10, 3, 7
2022/5/13, 125, 39, 28, 8, 2, 6
2022/5/14, 109, 50, 33, 7, 2, 6
2022/5/15, 128, 26, 34, 8, 1, 5
2022/5/16, 101, 48, 67, 11, 2, 5
2022/5/17, 125, 54, 66, 17, 4, 11
2022/5/18, 123, 58, 42, 17, 4, 6
2022/5/19, 129, 56, 24, 11, 3, 2
2022/5/20, 146, 29, 44, 8, 2, 4
2022/5/21, 65, 41, 55, 14, 5, 5
2022/5/22, 105, 44, 38, 11, 3, 4
2022/5/23, 105, 35, 40, 5, 2, 6
2022/5/24, 95, 21, 26, 7, 2, 6
2022/5/25, 56, 21, 35, 6, 2, 8
2022/5/26, 61, 30, 34, 8, 3, 5
2022/5/27, 76, 34, 44, 8, 2, 3
2022/5/28, 98, 30, 32, 9, 2, 5
2022/5/29, 77, 29, 32, 8, 3, 6
2022/5/30, 71, 17, 25, 6, 2, 2
2022/5/31, 52, 14, 22, 6, 2, 4
2022/6/1, 38, 22, 28, 5, 2, 3
2022/6/2, 65, 19, 28, 5, 3, 2
2022/6/3, 42, 17, 27, 3, 1, 3
2022/6/4, 35, 21, 29, 4, 1, 3
2022/6/5, 45, 40, 39, 5, 3, 2
2022/6/6, 90, 48, 76, 9, 3, 4
2022/6/7, 96, 47, 71, 7, 3, 3
2022/6/8, 98, 51, 77, 6, 3, 3
2022/6/9, 102, 32, 49, 5, 3, 2
2022/6/10, 77, 32, 47, 6, 2, 3
2022/6/11, 93, 23, 38, 4, 1, 1
2022/6/12, 68, 19, 32, 5, 3, 1
2022/6/13, 57, 25, 39, 6, 2, 3
2022/6/14, 64, 24, 46, 4, 3, 3
2022/6/15, 60, 33, 46, 7, 3, 4
2022/6/16, 82, 23, 31, 4, 3, 2
2022/6/17, 63, 20, 21, 5, 2, 5
2022/6/18, 59, 24, 17, 7, 2, 5
2022/6/19, 62, 18, 19, 6, 2, 3
2022/6/20, 56, 19, 26, 6, 1, 3
2022/6/21, 49, 11, 25, 3, 2, 1
2022/6/22, 37, 13, 20, 3, 2, 2
2022/6/23, 51, 22, 35, 3, 1, 1
2022/6/24, 48, 19, 38, 3, 2, 1
2022/6/25, 44, 19, 40, 3, 2, 1
2022/6/26, 57, 23, 38, 2, 1, 1
2022/6/27, 59, 18, 34, 2, 1, 1
2022/6/28, 48, 18, 34, 3, 2, 2
2022/6/29, 54, 21, 30, 4, 1, 2
2022/6/30, 64, 19, 47, 3, 3, 3
2022/7/1, 61, 28, 36, 5, 3, 3
2022/1/4, 176, 110, 10, 40, 5, 9
2022/1/5, 208, 72, 16, 16, 1, 7
2022/1/6, 161, 44, 14, 18, 2, 5
2022/1/7, 120, 47, 5, 18, 4, 3
2022/1/8, 106, 38, 3, 18, , 3
2022/1/9, 137, 76, 13, 18, 3, 3
2022/1/10, 172, 59, 10, 20, 1, 6
2022/1/11, 155, 75, 32, 21, 4, 6
2022/1/12, 170, 63, 32, 22, 3, 6
2022/1/13, 159, 76, 37, 20, 2, 6
2022/1/14, 175, 80, 24, 17, 4, 4
2022/1/15, 172, 71, 16, 20, 3, 5
2022/1/16, 177, , 8, 23, 4, 8
2022/1/17, 183, 61, 12, 21, 3, 8
2022/1/18, 179, 111, 15, 27, 2, 10
2022/1/19, 216, 76, 27, 22, 3, 11
2022/1/20, 157, 91, 11, 23, 4, 10
2022/1/21, 185, 90, 4, 19, 3, 8
2022/1/22, 205, 24, 2, 15, 2, 4
2022/1/23, 68, 21, 5, 15, 2, 5
2022/1/24, 60, 38, 5, 16, 2, 7
2022/1/25, 106, 32, 4, 18, 3, 9
2022/1/26, 111, 21, 5, 17, 2, 9
2022/1/27, 65, 27, 10, 13, 3, 10
2022/1/28, 81, 20, 16, 11, 2, 6
2022/1/29, 63, 25, 23, 10, 1, 4
2022/1/30, 104, 41, 26, 8, 2, 4
2022/1/31, 126, 60, 17, 9, 3, 5
2022/2/1, 141, 84, 15, 7, 3, 6
2022/2/2, 174, 52, 28, 5, 1, 4
2022/2/3, 118, 47, 23, 8, 1, 4
2022/2/4, 126, 57, 23, 10, 1, 6
2022/2/5, 143, 57, 22, 9, , 6
2022/2/6, 114, 56, 21, 10, 2, 6
2022/2/7, 139, 22, 31, 5, 1, 4
2022/2/8, 80, 31, 27, 6, 1, 4
2022/2/9, 94, 36, 26, 8, 3, 4
2022/2/10, 85, 35, 13, 12, 3, 6
2022/2/11, 100, 61, 14, 12, 2, 7
2022/2/12, 128, 59, 13, 16, 2, 6
2022/2/13, 158, 72, 15, 16, 3, 5
2022/2/14, 165, 54, 17, 18, 4, 7
2022/2/15, 140, 44, 21, 16, 2, 5
2022/2/16, 116, 67, 13, 18, 2, 6
2022/2/17, 162, 26, 11, 13, 2, 4
2022/2/18, 80, 11, 13, 11, 1, 3
2022/2/19, 78, 36, 15, 9, 2, 2
2022/2/20, 102, 47, 14, 13, 2, 4
2022/2/21, 129, 40, 25, 15, 2, 3
2022/2/22, 94, 26, 14, 19, 2, 4
2022/2/23, 72, 35, 29, 19, 2, 5
2022/2/24, 103, 46, 37, 19, 1, 6
2022/2/25, 124, 59, 32, 20, 3, 9
2022/2/26, 136, 62, 28, 24, 5, 7
2022/2/27, 134, 71, 40, 18, 4, 7
2022/2/28, 147, 73, 25, 31, 6, 6
2022/3/1, 162, 68, 26, 18, 4, 1
2022/3/2, 142, 67, 44, 22, 4, 5
2022/3/3, 130, 71, 31, 26, 5, 8
2022/3/4, 150, 84, 20, 22, 3, 7
2022/3/5, 166, 75, 8, 27, 3, 8
2022/3/6, 169, 37, 27, 13, 2, 5
2022/3/7, 88, 51, 36, 13, 2, 5
2022/3/8, 111, 46, 44, 14, 2, 5
2022/3/9, 91, 49, 50, 19, 5, 6
2022/3/10, 94, 53, 58, 24, 5, 8
2022/3/11, 113, 55, 47, 19, 6, 8
2022/3/12, 117, 52, 46, 13, 5, 7
2022/3/13, 110, 54, 55, 10, 3, 6
2022/3/14, 122, 54, 51, 11, 5, 6
2022/3/15, 117, 54, 52, 13, 3, 8
2022/3/16, 127, 53, 44, 8, 4, 7
2022/3/17, 119, 24, 23, 7, 3, 6
2022/3/18, 67, 32, 24, 9, 2, 5
2022/3/19, 78, 39, 43, 11, 3, 7
2022/3/20, 102, 42, 9, 11, 1, 5
2022/3/21, 116, 7, 9, 11, 2, 5
2022/3/22, 37, 16, 16, 11, 1, 5
2022/3/23, 43, 24, 22, 8, 3, 4
2022/3/24, 67, 26, 15, 9, 2, 6
2022/3/25, 77, 22, 18, 11, 3, 8
2022/3/26, 65, 44, 17, 10, 2, 5
2022/3/27, 108, 50, 26, 16, 2, 2
2022/3/28, 117, 46, 42, 12, 2, 4
2022/3/29, 101, 25, 34, 7, 3, 4
2022/3/30, 73, 12, 17, 11, 2, 6
2022/3/31, 49, 11, 35, 7, 2, 4
2022/4/1, 44, 34, 31, 6, 1, 4
2021/10/2, 115, 47, 65, 9, 4, 6
2021/10/3, 112, 46, 72, 7, 3, 5
2021/10/4, 112, 28, 52, 4, 4, 4
2021/10/5, 78, 39, 58, 6, 3, 4
2021/10/6, 91, 47, 24, 8, 2, 5
2021/10/7, 107, 50, 17, 11, 1, 5
2021/10/8, 129, 39, 17, 12, 2, 5
2021/10/9, 121, 39, 8, 16, 2, 7
2021/10/10, 118, 34, 15, 11, 2, 7
2021/10/11, 92, 34, 19, 11, 2, 4
2021/10/12, 72, 41, 46, 10, 2, 4
2021/10/13, 88, 45, 38, 11, 2, 4
2021/10/14, 85, 52, 30, 13, 2, 6
2021/10/15, 133, 16, 30, 10, 3, 6
2021/10/16, 59, 6, 22, 8, 2, 3
2021/10/17, 36, 27, 24, 7, 3, 2
2021/10/18, 72, 32, 23, 13, 2, 3
2021/10/19, 76, 28, 15, 12, 2, 4
2021/10/20, 70, 8, 15, 10, 2, 5
2021/10/21, 31, 26, 20, 10, 1, 4
2021/10/22, 61, 36, 22, 14, 3, 5
2021/10/23, 87, 39, 43, 11, 4, 3
2021/10/24, 96, 59, 50, 21, 6, 4
2021/10/25, 145, 66, 48, 25, 4, 6
2021/10/26, 142, 61, 39, 21, 5, 5
2021/10/27, 134, 80, 66, 15, 3, 6
2021/10/28, 170, 82, 39, 25, 4, 7
2021/10/29, 173, 94, 23, 18, 1, 8
2021/10/30, 182, 84, 47, 18, 3, 7
2021/10/31, 167, 70, 23, 23, 3, 8
2021/11/1, 153, 54, 36, 14, 4, 6
2021/11/2, 125, 49, 39, 13, 4, 6
2021/11/3, 109, 53, 39, 13, 3, 7
2021/11/4, 127, 39, 20, 13, 4, 9
2021/11/5, 104, 33, 3, 13, 1, 8
2021/11/6, 80, 36, 6, 12, 1, 8
2021/11/7, 80, 22, 19, 8, , 3
2021/11/8, 37, 30, 27, 10, 1, 2
2021/11/9, 53, 44, 29, 19, 4, 3
2021/11/10, 88, 53, 31, 21, 4, 8
2021/11/11, 116, 60, 32, 18, 5, 7
2021/11/12, 111, 47, 37, 17, 3, 3
2021/11/13, 94, 49, 35, 23, 5, 5
2021/11/14, 110, 61, 42, 24, 7, 8
2021/11/15, 132, 58, 34, 20, 8, 7
2021/11/16, 125, 85, 13, 31, 6, 9
2021/11/17, 173, 93, 29, 18, 4, 8
2021/11/18, 194, 95, 54, 18, 5, 11
2021/11/19, 185, 69, 39, 12, 6, 8
2021/11/20, 153, 49, 13, 14, 3, 6
2021/11/21, 133, 55, 24, 12, 2, 6
2021/11/22, 144, 47, 28, 13, 2, 2
2021/11/23, 56, 67, 24, 22, 7, 4
2021/11/24, 96, 67, 26, 22, 5, 9
2021/11/25, 127, 67, 32, 26, 7, 10
2021/11/26, 133, 59, 33, 25, 5, 6
2021/11/27, 123, 58, 43, 24, 4, 6
2021/11/28, 112, 75, 44, 25, 4, 7
2021/11/29, 161, 110, 45, 26, 6, 9
2021/11/30, 204, 41, 35, 11, 1, 3
2021/12/1, 61, 46, 35, 21, 4, 4
2021/12/2, 82, 67, 26, 29, 7, 8
2021/12/3, 129, 76, 30, 30, 7, 10
2021/12/4, 154, 73, 27, 34, 5, 8
2021/12/5, 149, 78, 41, 34, 7, 9
2021/12/6, 157, 75, 45, 32, 6, 9
2021/12/7, 152, 78, 30, 28, 7, 7
2021/12/8, 164, 110, 24, 24, 5, 10
2021/12/9, 205, 121, 46, 28, 6, 10
2021/12/10, 214, 112, 54, 38, 4, 12
2021/12/11, 201, 119, 25, 21, 3, 11
2021/12/12, 232, 65, 22, 12, 2, 7
2021/12/13, 150, 56, 17, 14, 3, 7
2021/12/14, 138, 62, 16, 17, 2, 10
2021/12/15, 156, 69, 19, 23, 4, 11
2021/12/16, 163, 66, 16, 20, 1, 9
2021/12/17, 158, 64, 23, 17, 3, 6
2021/12/18, 123, 57, 29, 17, 4, 4
2021/12/19, 95, 68, 30, 28, 3, 9
2021/12/20, 146, 75, 24, 24, 6, 7
2021/12/21, 157, 70, 34, 25, 5, 9
2021/12/22, 158, 86, 37, 32, 5, 12
2021/12/23, 163, 77, 42, 29, 3, 11
2021/12/24, 156, 89, 9, 26, 5, 9
2021/12/25, 194, 37, 4, 15, 1, 5
2021/12/26, 89, 41, 11, 14, 1, 3
2021/12/27, 115, 66, 13, 16, 2, 5
2021/12/28, 147, 68, 14, 19, 2, 7
2021/12/29, 164, 58, 11, 20, 3, 8
2021/12/30, 147, 77, 7, 21, 4, 13
2021/12/31, 165, 87, 11, 25, 4, 13
2022/1/1, 171, 103, 32, 33, 4, 9
2022/1/2, 191, , , , , 
2021/7/2, 76, 23, 29, 5, 2, 6
2021/7/3, 62, 25, 33, 9, 2, 7
2021/7/4, 74, 16, 31, 6, 2, 6
2021/7/5, 49, 30, 46, 5, 3, 7
2021/7/6, 79, 30, 40, 6, 7, 9
2021/7/7, 74, , , , , 
2021/7/13, 46, 18, 39, 3, 1, 3
2021/7/14, 55, 22, 41, 3, 1, 4
2021/7/15, 68, 27, 45, 4, 1, 4
2021/7/16, 73, 32, 48, 6, 3, 6
2021/7/17, 78, 43, 82, 7, 4, 6
2021/7/18, 95, 22, 33, 5, 2, 3
2021/7/19, 56, 25, 55, 5, 2, 6
2021/7/20, 64, 27, 39, 8, 1, 5
2021/7/21, 68, 20, 40, 5, 2, 4
2021/7/22, 50, 27, 48, 6, 2, 4
2021/7/23, 66, 23, 23, 10, 3, 4
2021/7/24, 61, 24, 46, 7, 6, 4
2021/7/25, 63, 26, 39, 5, 2, 3
2021/7/26, 64, 29, 41, 8, 2, 3
2021/7/27, 67, 31, 42, 8, 2, 4
2021/7/28, 71, 29, 39, 5, 3, 4
2021/7/29, 65, 21, 62, 6, 3, 4
2021/7/30, 55, 24, 54, 7, 4, 5
2021/7/31, 60, 23, 65, 4, 2, 4
2021/8/1, 61, 37, 92, 6, 2, 4
2021/8/2, 86, 39, 71, 6, 2, 6
2021/8/3, 87, 45, 78, 5, 3, 6
2021/8/4, 100, 36, 61, 4, 2, 5
2021/8/5, 79, 13, 33, 4, 3, 4
2021/8/6, 35, 18, 45, 6, 3, 4
2021/8/7, 48, 25, 59, 5, 2, 4
2021/8/8, 67, 24, 51, 5, 3, 4
2021/8/9, 67, 27, 50, 4, 3, 5
2021/8/10, 75, , , , , 
2021/8/21, 84, 32, 42, 5, 3, 6
2021/8/22, 68, 35, 37, 4, 3, 5
2021/8/23, 82, 31, 41, 4, 4, 4
2021/8/24, 77, 21, 23, 6, 3, 4
2021/8/25, 51, 27, 33, 8, 4, 4
2021/8/26, 63, 35, 38, 9, 3, 4
2021/8/27, 72, 26, 26, 7, 3, 3
2021/8/28, 75, 40, 50, 11, 3, 5
2021/8/29, 75, 25, 34, 7, 4, 6
2021/8/30, 56, 27, 36, 7, 6, 5
2021/8/31, 61, 36, 40, 8, 5, 6
2021/9/1, 78, 37, 43, 8, 5, 6
2021/9/2, 85, 46, 72, 9, 3, 5
2021/9/3, 99, 34, 48, 6, 4, 5
2021/9/4, 78, 37, 51, 7, 5, 6
2021/9/5, 85, 44, 71, 8, 5, 7
2021/9/6, 95, 49, 43, 7, 3, 5
2021/9/7, 98, 30, 52, 6, 2, 5
2021/9/8, 56, 43, 79, 9, 4, 7
2021/9/9, 92, 55, 107, 14, 6, 9
2021/9/10, 112, 45, 84, 15, 3, 8
2021/9/11, 91, 49, 86, 13, 4, 6
2021/9/12, 93, 47, 79, 10, 4, 4
2021/9/13, 95, 38, 72, 9, 3, 4
2021/9/14, 72, 41, 70, 10, 4, 4
2021/9/15, 77, 35, 64, 8, 2, 4
2021/9/16, 73, 47, 90, 11, 4, 5
2021/9/17, 93, 43, 74, 7, 4, 5
2021/9/18, 99, 47, 74, 7, 5, 5
2021/9/19, 104, 42, 49, 7, 4, 6
2021/9/20, 93, 26, 56, 7, 5, 7
2021/9/21, 44, 22, 54, 7, 3, 5
2021/9/22, 62, 29, 62, 10, 3, 5
2021/9/23, 68, 36, 47, 9, 6, 5
2021/9/24, 74, 26, 35, 7, 5, 4
2021/9/25, 62, 30, 55, 8, 3, 4
2021/9/26, 82, 40, 55, 11, 4, 6
2021/9/27, 88, 53, 57, 8, 2, 5
2021/9/28, 104, 63, 88, 12, 3, 7
2021/9/29, 150, 34, 23, 11, 1, 6
2021/9/30, 68, 39, 81, 15, 3, 8
2021/10/1, 93, 46, 82, 14, 5, 7
2021/4/2, 46, 15, 9, 12, 1, 4
2021/4/3, 46, 49, 26, 10, 2, 4
2021/4/4, 132, 37, 22, 10, 3, 5
2021/4/5, 115, 36, 15, 14, 1, 5
2021/4/6, 124, 38, 12, 16, 3, 7
2021/4/7, 105, 32, 23, 16, 2, 7
2021/4/8, 86, 32, 33, 12, 4, 5
2021/4/9, 112, 33, 36, 12, 3, 4
2021/4/10, 93, 42, 17, 18, 2, 6
2021/4/11, 120, 36, 16, 15, 2, 6
2021/4/12, 99, 18, 23, 16, 1, 6
2021/4/13, 71, 39, 14, 20, 2, 8
2021/4/14, 102, 20, 25, 12, 2, 6
2021/4/15, 78, 62, 21, 15, 1, 8
2021/4/16, 140, 55, 17, 19, 1, 10
2021/4/17, 123, 63, 33, 15, 3, 7
2021/4/18, 130, 76, 29, 20, 3, 5
2021/4/19, 105, 50, 26, 13, 3, 6
2021/4/20, 104, 45, 32, 15, 3, 10
2021/4/21, 90, 47, 37, 13, 1, 8
2021/4/22, 100, 25, 29, 9, 1, 7
2021/4/23, 61, 45, 49, 13, 4, 7
2021/4/24, 92, 27, 24, 11, 2, 7
2021/4/25, 59, 33, 19, 10, 2, 6
2021/4/26, 84, 48, 17, 12, 3, 6
2021/4/27, 113, 43, 19, 14, 1, 6
2021/4/28, 107, 63, 15, 22, 1, 8
2021/4/29, 137, 59, 48, 8, 1, 7
2021/4/30, 101, 48, 51, 13, 3, 5
2021/5/1, 80, 39, 59, 14, 6, 6
2021/5/2, 87, 53, 59, 26, 4, 9
2021/5/3, 109, 49, 45, 9, 5, 6
2021/5/4, 112, 47, 53, 7, 2, 5
2021/5/5, 91, 74, 64, 10, 4, 5
2021/5/6, 110, 77, 46, 15, 6, 5
2021/5/7, 129, 66, 42, 16, 4, 6
2021/5/8, 136, 37, 38, 9, 1, 7
2021/5/9, 90, 30, 45, 7, 4, 7
2021/5/10, 69, 37, 41, 7, 4, 6
2021/5/11, 85, 28, 31, 8, 1, 5
2021/5/12, 64, 55, 57, 10, 1, 7
2021/5/13, 109, 39, 25, 10, 1, 7
2021/5/14, 83, 25, 29, 5, 2, 4
2021/5/15, 58, 23, 30, 2, 2, 1
2021/5/16, 53, 15, 34, 6, , 3
2021/5/17, 39, 25, 27, 8, 2, 1
2021/5/18, 71, 38, 25, 13, , 3
2021/5/19, 92, 24, 26, 13, 2, 5
2021/5/20, 52, 26, 30, 13, 1, 5
2021/5/21, 67, 21, 26, 12, 1, 6
2021/5/22, 60, 20, 13, 15, 2, 5
2021/5/23, 50, 16, 23, 11, 2, 4
2021/5/24, 49, 44, 55, 12, 4, 4
2021/5/25, 71, 48, 40, 14, 2, 7
2021/5/26, 99, 32, 30, 8, 3, 7
2021/5/27, 66, 19, 29, 11, 2, 6
2021/5/28, 47, 18, 27, 9, 3, 4
2021/5/29, 38, 16, 22, 12, , 4
2021/5/30, 44, 24, 17, 8, 1, 3
2021/5/31, 57, 43, 50, 13, 2, 6
2021/6/1, 82, 37, 56, 10, 3, 5
2021/6/2, 83, 28, 39, 6, 3, 3
2021/6/3, 76, 24, 42, 6, 3, 3
2021/6/4, 49, 34, 59, 10, 2, 3
2021/6/5, 67, 45, 75, 11, 3, 5
2021/6/6, 86, 42, 71, 12, 4, 7
2021/6/7, 76, 45, 70, 15, 3, 8
2021/6/8, 98, 45, 73, 15, 5, 8
2021/6/9, 95, 48, 80, 11, 4, 7
2021/6/10, 102, 39, 36, 10, 3, 6
2021/6/11, 94, 41, 36, 8, 3, 6
2021/6/12, 102, 27, 42, 6, 1, 5
2021/6/13, 66, 13, 36, 3, 2, 5
2021/6/14, 23, 8, 32, 2, 1, 3
2021/6/15, 26, 13, 36, 2, 2, 3
2021/6/16, 45, 17, 37, 3, 3, 3
2021/6/17, 53, 20, 37, 3, 2, 3
2021/6/18, 53, 36, 51, 6, 1, 5
2021/6/19, 96, 46, 28, 6, 1, 4
2021/6/20, 86, 32, 33, 8, , 3
2021/6/21, 73, 32, 65, 11, 2, 5
2021/6/22, 71, 38, 42, 11, 3, 7
2021/6/23, 91, 27, 63, 8, 2, 6
2021/6/24, 71, 31, 60, 5, 2, 6
2021/6/25, 85, 31, 44, 5, 3, 7
2021/6/26, 100, 18, 39, 4, 1, 5
2021/6/27, 50, 21, 40, 4, 2, 4
2021/6/28, 65, 26, 32, 11, 3, 6
2021/6/29, 71, 16, 27, 5, 2, 5
2021/6/30, 42, 10, 26, 4, 2, 5
2021/7/1, 29, 24, 32, 7, 3, 7
2021/1/5, 173, 119, 8, 24, 3, 9
2021/1/6, 230, 115, 11, 22, 3, 11
2021/1/7, 208, 61, 16, 16, 2, 5
2021/1/8, 104, 52, 27, 14, 4, 3
2021/1/9, 72, 55, 20, 26, 4, 5
2021/1/10, 110, 74, 9, 30, 7, 5
2021/1/11, 152, 65, 28, 21, 3, 4
2021/1/12, 108, 74, 33, 21, 6, 6
2021/1/13, 139, 79, 34, 29, 7, 12
2021/1/14, 141, 90, 34, 31, 10, 14
2021/1/15, 146, 104, 31, 35, 10, 15
2021/1/16, 173, 141, 12, 26, 6, 7
2021/1/17, 171, 97, 31, 16, 4, 4
2021/1/18, 130, 88, 36, 26, 7, 10
2021/1/19, 147, 82, 40, 25, 7, 9
2021/1/20, 143, 89, 13, 37, 9, 9
2021/1/21, 158, 92, 8, 27, 3, 8
2021/1/22, 175, 94, 18, 23, 3, 9
2021/1/23, 177, 101, 28, 29, 3, 9
2021/1/24, 181, 83, 28, 25, 3, 7
2021/1/25, 168, 51, 14, 17, 2, 7
2021/1/26, 122, 93, 22, 18, 2, 8
2021/1/27, 180, 92, 10, 23, 2, 9
2021/1/28, 174, 93, 39, 19, 3, 7
2021/1/29, 177, 99, 30, 30, 3, 9
2021/1/30, 165, 94, 10, 31, 6, 6
2021/1/31, 137, 81, 7, 22, 4, 6
2021/2/1, 163, 41, 15, 19, 2, 7
2021/2/2, 116, 47, 21, 16, 2, 6
2021/2/3, 121, 65, 10, 22, 3, 8
2021/2/4, 162, 62, 10, 18, 2, 8
2021/2/5, 162, 39, 17, 12, 3, 6
2021/2/6, 119, 50, 31, 19, 2, 9
2021/2/7, 138, 53, 15, 18, 3, 8
2021/2/8, 149, 47, 17, 10, 1, 6
2021/2/9, 136, 60, 9, 13, 1, 7
2021/2/10, 155, 23, 14, 11, 2, 7
2021/2/11, 103, 75, 16, 8, 4, 8
2021/2/12, 149, 153, 24, 10, 10, 8
2021/2/13, 247, 64, 29, 9, 3, 7
2021/2/14, 149, 51, 34, 9, 3, 7
